basari_sirasi,ayt_edebiyat,ayt_cografya1,toplam_net
528514.0,10.3,3.1,13.4
616733.0,9.9,2.0,11.9
613881.0,10.9,4.1,15.0
542669.0,10.4,3.1,13.5
617066.0,8.5,2.1,10.6
630404.0,9.7,3.8,13.5
447795.0,12.7,3.4,16.099999999999998
575014.0,10.1,2.8,12.9
619322.0,10.3,1.8,12.1
645894.0,10.3,4.1,14.4
476937.0,10.6,3.5,14.1
619805.0,9.7,2.2,11.9
567711.0,9.1,4.5,13.6
498987.0,10.2,3.2,13.4
620028.0,10.2,1.6,11.8
673014.0,8.6,4.2,12.8
549140.0,10.8,3.2,14.0
620153.0,10.5,2.2,12.7
640485.0,9.6,4.0,13.6
529600.0,11.7,3.0,14.7
620419.0,11.8,2.2,14.0
609467.0,11.8,3.9,15.7
1114386.0,9.0,2.8,11.8
620824.0,12.6,1.8,14.4
437125.0,12.3,3.9,16.2
534429.0,11.6,3.1,14.7
622619.0,10.9,2.3,13.2
542125.0,11.3,4.8,16.1
551289.0,11.7,3.3,15.0
622670.0,11.2,1.9,13.1
550829.0,12.1,4.0,16.1
488722.0,11.8,3.0,14.8
624556.0,9.7,2.1,11.8
699077.0,8.9,3.6,12.5
598776.0,11.5,3.1,14.6
624675.0,11.6,2.2,13.8
604117.0,10.7,3.9,14.6
550069.0,12.1,3.4,15.5
625669.0,10.1,2.1,12.2
615479.0,10.9,4.0,14.9
556013.0,11.2,2.8,14.0
625698.0,10.7,2.2,12.9
639668.0,11.0,4.1,15.1
614460.0,9.7,3.1,12.8
625855.0,9.0,2.0,11.0
638851.0,10.1,4.1,14.2
595872.0,9.7,3.0,12.7
626453.0,8.6,1.6,10.2
653120.0,8.4,4.2,12.6
551639.0,11.7,3.1,14.8
626587.0,10.1,1.7,11.8
600069.0,8.5,3.4,11.9
607256.0,8.6,2.4,11.0
627615.0,9.7,1.7,11.4
672464.0,5.7,3.3,9.0
627645.0,8.9,1.8,10.7
365803.0,10.0,4.8,14.8
760143.0,7.2,2.5,9.7
627661.0,8.8,2.2,11.0
674575.0,7.2,3.8,11.0
513315.0,10.6,3.0,13.6
629250.0,8.3,1.4,9.7
558500.0,8.9,4.0,12.9
587436.0,11.5,3.4,14.9
629457.0,10.9,2.5,13.4
543514.0,11.8,4.9,16.700000000000003
566478.0,9.1,3.2,12.3
629838.0,9.2,1.9,11.1
603973.0,10.7,4.0,14.7
791487.0,10.3,2.7,13.0
630550.0,10.4,2.6,13.0
610519.0,10.3,4.4,14.7
568776.0,12.3,3.1,15.4
630919.0,11.3,2.1,13.4
534358.0,12.1,3.7,15.8
535146.0,10.4,2.8,13.2
631143.0,10.0,1.8,11.8
654836.0,10.2,4.0,14.2
582044.0,9.5,3.0,12.5
631542.0,9.9,2.2,12.1
689169.0,10.1,4.0,14.1
555874.0,11.9,3.1,15.0
632311.0,9.9,2.0,11.9
607779.0,11.1,3.7,14.8
554206.0,11.0,3.2,14.2
633122.0,8.9,2.5,11.4
581876.0,10.1,4.1,14.2
596950.0,9.9,3.4,13.3
633380.0,10.1,2.2,12.3
569631.0,12.8,3.5,16.3
633446.0,15.2,3.1,18.3
784569.0,9.3,3.2,12.5
838922.0,8.0,2.9,10.9
633858.0,10.3,1.6,11.9
664164.0,8.7,4.1,12.8
546465.0,9.8,2.9,12.7
634000.0,9.8,1.6,11.4
630911.0,10.1,3.6,13.7
587781.0,12.1,3.0,15.1
634331.0,11.6,2.5,14.1
551816.0,12.5,3.8,16.3
555544.0,11.3,3.0,14.3
635230.0,10.8,2.3,13.1
640308.0,10.0,4.2,14.2
560188.0,12.2,3.1,15.3
635269.0,10.8,2.3,13.1
495001.0,12.3,4.0,16.3
564409.0,11.7,3.2,14.9
635523.0,11.0,2.3,13.3
636999.0,10.8,3.9,14.7
628969.0,9.0,3.2,12.2
635785.0,10.3,1.9,12.2
641795.0,9.8,3.6,13.4
948318.0,6.3,2.2,8.5
636189.0,9.1,1.8,10.9
600425.0,9.9,4.5,14.4
597240.0,10.2,2.9,13.1
636757.0,9.4,2.0,11.4
606542.0,11.0,3.9,14.9
528334.0,10.7,3.0,13.7
638760.0,11.0,2.0,13.0
493383.0,9.8,4.2,14.0
486558.0,9.8,3.0,12.8
639026.0,9.1,1.9,11.0
664955.0,9.2,4.0,13.2
481646.0,8.8,3.1,11.9
639478.0,8.2,1.9,10.1
742081.0,8.3,4.4,12.7
491382.0,11.8,3.1,14.9
639712.0,11.3,1.9,13.2
661209.0,10.1,3.9,14.0
573234.0,12.2,3.0,15.2
640337.0,10.7,1.9,12.6
557077.0,11.9,4.1,16.0
560542.0,10.0,3.1,13.1
641685.0,9.9,2.1,12.0
657011.0,10.0,4.0,14.0
517735.0,10.9,3.2,14.1
641832.0,11.0,2.1,13.1
715978.0,8.8,4.2,13.0
639582.0,9.1,2.8,11.9
642222.0,9.5,1.3,10.8
625868.0,8.3,4.3,12.6
527846.0,11.0,3.2,14.2
642346.0,10.3,2.0,12.3
671408.0,9.5,4.2,13.7
1277139.0,9.1,2.7,11.8
643547.0,11.8,2.2,14.0
576011.0,11.1,4.3,15.4
566322.0,11.8,3.2,15.0
643969.0,11.2,2.2,13.4
616038.0,10.8,4.1,14.9
569054.0,11.0,3.1,14.1
644491.0,10.6,1.8,12.4
671876.0,10.5,4.0,14.5
544083.0,12.0,3.3,15.3
645321.0,11.2,2.0,13.2
750493.0,8.3,3.2,11.5
646485.0,8.9,2.2,11.1
588616.0,11.7,4.3,16.0
801406.0,8.4,2.7,11.1
646771.0,9.7,1.6,11.3
857045.0,10.1,3.7,13.8
569951.0,10.5,3.0,13.5
647256.0,9.2,2.3,11.5
665176.0,10.1,4.2,14.3
558056.0,10.0,3.1,13.1
647874.0,9.5,1.6,11.1
650730.0,9.6,4.5,14.1
602706.0,9.0,2.9,11.9
647926.0,9.5,2.0,11.5
372850.0,10.5,4.2,14.7
512374.0,10.7,3.2,13.9
648421.0,9.6,1.9,11.5
689278.0,9.3,4.0,13.3
734098.0,8.3,2.6,10.9
648843.0,9.2,2.6,11.8
548001.0,14.9,3.5,18.4
623438.0,10.0,3.0,13.0
650962.0,10.4,1.7,12.1
579044.0,11.9,3.9,15.8
535003.0,11.5,3.2,14.7
652014.0,9.5,2.1,11.6
603100.0,10.5,3.6,14.1
691904.0,9.9,2.9,12.8
652078.0,9.6,2.1,11.7
536930.0,11.3,4.8,16.1
772403.0,7.0,3.1,10.1
652607.0,8.9,2.3,11.2
618960.0,9.6,3.8,13.4
1544105.0,4.1,2.5,6.6
652764.0,9.7,1.4,11.1
807868.0,7.3,3.8,11.1
790317.0,8.2,3.1,11.3
654620.0,9.7,2.1,11.8
525535.0,11.4,4.4,15.8
449187.0,12.3,3.3,15.6
655130.0,9.8,2.2,12.0
728921.0,9.9,3.7,13.6
590706.0,11.7,2.8,14.5
655335.0,11.0,2.2,13.2
538638.0,11.7,3.8,15.5
606634.0,10.8,3.0,13.8
656283.0,10.5,1.7,12.2
656497.0,11.2,4.3,15.5
583167.0,13.2,3.3,16.5
656332.0,11.6,2.3,13.9
513446.0,12.8,4.1,16.9
519974.0,10.9,3.1,14.0
656658.0,9.8,1.7,11.5
665392.0,9.9,3.9,13.8
576539.0,10.3,3.0,13.3
657579.0,9.6,1.8,11.4
679010.0,9.7,4.1,13.8
1382446.0,5.2,3.5,8.7
659310.0,6.5,2.8,9.3
654291.0,9.3,3.1,12.4
659336.0,8.3,2.6,10.9
655211.0,9.5,4.8,14.3
661167.0,9.6,3.1,12.7
659882.0,10.4,2.3,12.7
658899.0,11.4,3.9,15.3
631021.0,9.7,2.8,12.5
660341.0,10.3,2.1,12.4
521948.0,11.1,4.0,15.1
888577.0,7.0,2.6,9.6
661979.0,10.1,1.9,12.0
675010.0,8.8,3.6,12.4
555302.0,11.0,2.9,13.9
662092.0,10.6,1.9,12.5
557814.0,11.2,3.8,15.0
533844.0,10.9,3.0,13.9
665300.0,8.6,1.5,10.1
672900.0,9.5,3.8,13.3
793444.0,9.4,3.0,12.4
665864.0,10.0,2.2,12.2
773184.0,11.5,3.7,15.2
961150.0,7.1,2.9,10.0
666004.0,9.0,2.0,11.0
765338.0,9.3,4.7,14.0
547695.0,12.2,3.4,15.6
666122.0,9.7,2.2,11.9
571784.0,11.6,3.7,15.3
587837.0,11.0,3.2,14.2
594143.0,9.8,3.0,12.8
639001.0,9.5,3.1,12.6
666731.0,9.3,2.4,11.7
584050.0,11.0,4.7,15.7
618926.0,10.0,3.3,13.3
668063.0,9.9,2.1,12.0
653014.0,9.8,3.9,13.7
1318118.0,5.3,2.4,7.699999999999999
669157.0,9.6,2.0,11.6
652599.0,8.1,4.0,12.1
1185402.0,7.3,3.1,10.4
669257.0,9.7,1.9,11.6
570753.0,10.2,4.1,14.3
734169.0,8.9,2.8,11.7
670855.0,8.6,1.9,10.5
760691.0,8.6,4.2,12.8
581213.0,9.1,2.7,11.8
671240.0,9.7,2.3,12.0
671295.0,9.9,4.3,14.2
817846.0,7.2,2.5,9.7
671697.0,8.4,1.7,10.1
696486.0,8.0,3.8,11.8
601393.0,10.1,3.2,13.3
672955.0,10.1,1.8,11.9
688920.0,9.5,3.9,13.4
587801.0,12.2,3.0,15.2
674697.0,11.5,1.8,13.3
640510.0,12.0,4.0,16.0
678654.0,9.2,3.1,12.3
675440.0,9.5,2.4,11.9
789301.0,8.3,3.7,12.0
496667.0,9.9,2.9,12.8
982629.0,5.0,2.3,7.3
677398.0,5.6,1.0,6.6
689187.0,4.4,2.9,7.300000000000001
818882.0,7.8,2.6,10.4
677682.0,9.1,2.7,11.8
684411.0,10.2,3.8,14.0
733195.0,9.7,3.1,12.8
677825.0,10.5,1.9,12.4
677254.0,9.9,4.0,13.9
623203.0,9.8,2.9,12.7
678835.0,9.1,2.0,11.1
677620.0,10.5,4.0,14.5
613809.0,9.4,2.8,12.2
679235.0,10.6,1.6,12.2
421691.0,10.1,4.1,14.2
884879.0,7.0,2.6,9.6
679356.0,7.5,1.2,8.7
606307.0,5.5,4.5,10.0
781213.0,7.3,2.9,10.2
679556.0,8.3,1.8,10.1
716253.0,8.8,4.6,13.4
626085.0,9.1,3.2,12.3
680141.0,8.5,1.7,10.2
699357.0,9.8,5.0,14.8
659712.0,9.7,2.8,12.5
680495.0,9.7,1.8,11.5
731240.0,10.1,3.8,13.9
562572.0,9.6,3.1,12.7
681355.0,10.0,1.9,11.9
718098.0,9.2,4.1,13.3
950672.0,8.2,2.8,11.0
681914.0,11.3,1.8,13.1
571135.0,11.8,4.2,16.0
523483.0,10.1,2.8,12.9
682513.0,10.4,1.5,11.9
406347.0,10.6,4.2,14.8
576209.0,10.7,3.0,13.7
682609.0,9.7,1.8,11.5
690389.0,10.2,3.7,13.9
445193.0,11.1,2.6,13.7
682778.0,9.5,2.0,11.5
426496.0,9.3,4.6,13.9
1452242.0,5.8,2.5,8.3
683096.0,9.2,2.0,11.2
686251.0,9.4,4.2,13.6
488341.0,14.0,3.2,17.2
683274.0,10.5,1.7,12.2
566845.0,11.2,3.7,14.9
613174.0,10.0,3.1,13.1
684244.0,9.5,1.8,11.3
677772.0,10.0,4.2,14.2
625994.0,6.7,2.7,9.4
684560.0,9.3,1.4,10.7
490371.0,10.1,3.8,13.9
766133.0,8.6,2.8,11.4
684615.0,8.3,2.5,10.8
567982.0,10.5,3.1,13.6
685055.0,9.7,1.9,11.6
719062.0,9.6,4.0,13.6
601011.0,10.7,2.5,13.2
685115.0,8.9,1.7,10.6
643454.0,4.8,3.3,8.1
454329.0,14.0,2.5,16.5
685418.0,12.5,1.9,14.4
257284.0,15.4,4.5,19.9
653967.0,9.7,3.3,13.0
685597.0,10.0,2.3,12.3
638178.0,10.3,4.4,14.7
642029.0,10.2,2.9,13.1
685614.0,10.9,2.2,13.1
607758.0,9.5,3.0,12.5
1100689.0,8.2,1.0,9.2
687080.0,10.0,0.8,10.8
545992.0,8.3,3.0,11.3
714582.0,7.1,3.0,10.1
687120.0,8.5,1.5,10.0
505401.0,9.1,4.1,13.2
785936.0,9.4,2.4,11.8
687150.0,11.4,1.8,13.2
608729.0,12.9,4.0,16.9
698676.0,11.0,3.0,14.0
687581.0,9.2,2.0,11.2
695407.0,11.2,4.5,15.7
589730.0,10.5,2.9,13.4
688748.0,10.2,2.1,12.3
684895.0,9.9,4.2,14.1
655607.0,8.7,3.2,11.9
689177.0,8.3,2.1,10.4
733687.0,10.7,4.4,15.1
780310.0,8.5,3.2,11.7
689853.0,8.5,2.4,10.9
637616.0,10.3,4.4,14.7
655250.0,10.3,3.2,13.5
690386.0,10.3,1.9,12.2
685443.0,10.8,4.3,15.1
634074.0,9.7,3.1,12.8
690508.0,9.8,2.0,11.8
698154.0,10.0,4.2,14.2
553034.0,11.1,3.1,14.2
690649.0,9.6,1.6,11.2
724368.0,9.9,3.9,13.8
617677.0,10.2,3.0,13.2
690816.0,10.0,2.6,12.6
723414.0,9.4,4.2,13.6
614745.0,10.1,3.2,13.3
691043.0,10.5,2.6,13.1
586819.0,8.6,4.2,12.8
1507606.0,4.4,2.6,7.0
691083.0,9.2,1.9,11.1
520547.0,12.1,4.2,16.3
726016.0,7.4,1.9,9.3
692540.0,9.4,1.2,10.6
629983.0,8.8,4.0,12.8
590216.0,9.6,3.0,12.6
693189.0,9.7,2.0,11.7
694369.0,9.6,4.0,13.6
604794.0,10.4,2.9,13.3
693538.0,8.7,2.1,10.8
637030.0,9.8,4.0,13.8
534856.0,11.4,3.1,14.5
693613.0,9.9,1.9,11.8
703470.0,10.3,3.8,14.1
587329.0,10.5,3.2,13.7
693757.0,9.3,1.9,11.2
700953.0,9.5,3.7,13.2
696601.0,10.7,3.5,14.2
693849.0,10.2,2.3,12.5
644386.0,11.3,3.5,14.8
890133.0,6.8,2.8,9.6
693878.0,7.6,1.6,9.2
765091.0,8.6,4.3,12.9
612203.0,10.4,3.0,13.4
694388.0,9.5,1.7,11.2
646123.0,10.5,4.1,14.6
639423.0,10.1,3.0,13.1
694894.0,10.4,2.2,12.6
575913.0,11.7,4.0,15.7
1013167.0,7.8,2.7,10.5
695073.0,8.8,2.1,10.9
513861.0,9.6,4.4,14.0
918606.0,5.4,2.0,7.4
695267.0,6.0,1.3,7.3
571453.0,7.9,4.0,11.9
616626.0,8.9,2.9,11.8
695985.0,9.2,1.6,10.8
666366.0,9.1,4.2,13.3
565954.0,6.9,2.5,9.4
697662.0,8.4,0.9,9.3
348082.0,12.6,4.9,17.5
592303.0,11.3,3.0,14.3
698094.0,10.5,1.8,12.3
768949.0,9.4,3.8,13.2
723674.0,6.3,2.4,8.7
698215.0,7.2,0.8,8.0
564954.0,11.1,3.0,14.1
698232.0,9.6,1.8,11.4
759716.0,10.5,3.9,14.4
641412.0,10.0,3.4,13.4
698903.0,8.9,2.4,11.3
714459.0,11.0,3.9,14.9
345339.0,13.3,3.1,16.400000000000002
699304.0,8.1,1.4,9.5
972681.0,7.2,3.9,11.1
580310.0,11.6,2.7,14.3
700122.0,9.7,1.8,11.5
652016.0,10.4,3.8,14.2
596464.0,11.5,3.4,14.9
700754.0,11.0,2.0,13.0
539051.0,12.6,3.6,16.2
983655.0,6.3,2.2,8.5
700862.0,6.1,1.3,7.399999999999999
1209759.0,4.2,2.7,6.9
1385797.0,3.6,1.7,5.3
701073.0,6.6,1.1,7.699999999999999
699111.0,9.3,2.9,12.2
701782.0,9.9,2.1,12.0
705632.0,10.5,3.5,14.0
563050.0,8.2,3.0,11.2
702034.0,7.8,1.8,9.6
829209.0,7.8,4.3,12.1
635314.0,8.8,3.2,12.0
702181.0,8.7,2.0,10.7
703514.0,9.2,4.1,13.3
656870.0,10.1,3.2,13.3
702259.0,11.3,2.3,13.6
476317.0,12.9,4.2,17.1
470332.0,12.4,3.4,15.8
702683.0,11.2,2.3,13.5
315789.0,12.8,4.1,16.9
650696.0,10.1,2.6,12.7
703946.0,11.5,1.6,13.1
667395.0,10.9,3.9,14.8
531158.0,10.7,3.2,13.9
704126.0,8.0,1.9,9.9
685588.0,10.2,4.7,14.9
655849.0,8.6,2.6,11.2
704422.0,9.1,1.9,11.0
688578.0,9.6,4.3,13.9
620647.0,9.1,2.9,12.0
704729.0,9.7,1.9,11.6
728788.0,9.4,4.0,13.4
719615.0,5.9,2.5,8.4
704955.0,7.6,1.8,9.4
535543.0,9.3,3.9,13.2
648956.0,9.8,3.2,13.0
705021.0,8.3,1.8,10.1
735485.0,8.9,3.7,12.6
644245.0,10.2,3.0,13.2
705188.0,9.6,1.6,11.2
680693.0,10.2,4.0,14.2
641939.0,10.1,3.0,13.1
705202.0,9.1,2.4,11.5
639047.0,11.6,4.5,16.1
735723.0,7.2,2.6,9.8
705616.0,9.7,2.2,11.9
506312.0,10.6,4.3,14.9
583953.0,10.3,3.2,13.5
705845.0,9.5,1.6,11.1
719159.0,8.9,3.9,12.8
589863.0,10.3,2.9,13.2
705853.0,9.0,1.9,10.9
725171.0,9.7,4.0,13.7
1279660.0,7.0,2.5,9.5
706397.0,12.1,2.3,14.4
446341.0,13.4,4.0,17.4
1019254.0,5.3,2.6,7.9
706568.0,4.1,1.5,5.6
659615.0,4.9,3.3,8.2
829568.0,8.9,2.8,11.7
706729.0,11.0,1.6,12.6
550507.0,11.3,3.6,14.9
1228814.0,8.7,3.1,11.8
413221.0,12.6,3.2,15.8
707798.0,10.0,2.0,12.0
742299.0,10.4,4.0,14.4
758457.0,8.9,2.9,11.8
708818.0,7.4,1.8,9.2
542167.0,10.4,3.1,13.5
709273.0,8.7,2.3,11.0
764543.0,9.0,4.2,13.2
587620.0,11.0,3.2,14.2
709365.0,9.6,1.7,11.3
626858.0,12.3,4.0,16.3
621595.0,9.2,3.4,12.6
709375.0,9.2,1.9,11.1
720792.0,9.7,3.8,13.5
681423.0,7.2,2.5,9.7
710045.0,10.3,1.6,11.9
875185.0,7.7,5.1,12.8
469226.0,12.6,3.3,15.9
710095.0,10.3,2.2,12.5
756235.0,9.6,3.2,12.8
556177.0,9.4,3.1,12.5
710227.0,8.4,1.5,9.9
618504.0,11.1,2.8,13.9
710381.0,9.5,1.9,11.4
668771.0,11.1,4.1,15.2
697776.0,9.4,2.9,12.3
710420.0,10.0,2.1,12.1
779352.0,9.0,4.1,13.1
1071419.0,6.4,2.7,9.1
710515.0,9.1,1.6,10.7
613569.0,8.7,2.8,11.5
710919.0,9.4,1.5,10.9
725736.0,10.2,4.1,14.3
876561.0,7.2,2.8,10.0
711472.0,9.1,1.9,11.0
711802.0,9.9,4.5,14.4
781893.0,5.2,3.5,8.7
711925.0,6.5,1.0,7.5
896563.0,7.0,2.5,9.5
712892.0,8.7,2.0,10.7
605973.0,9.9,3.7,13.6
653318.0,9.6,3.0,12.6
713420.0,9.5,1.9,11.4
704709.0,10.7,4.6,15.3
576875.0,11.7,2.8,14.5
713813.0,11.6,2.2,13.8
296510.0,13.3,3.8,17.1
811441.0,9.0,3.1,12.1
713840.0,9.9,2.5,12.4
689243.0,10.9,4.5,15.4
660065.0,7.7,2.7,10.4
713989.0,8.2,1.8,10.0
781066.0,8.6,4.3,12.9
1243677.0,6.6,2.4,9.0
714641.0,8.2,1.8,10.0
1205647.0,5.6,4.1,9.7
1446973.0,8.7,2.4,11.1
714696.0,9.7,1.6,11.3
705397.0,11.0,4.0,15.0
555884.0,10.3,2.6,12.9
714784.0,9.2,1.6,10.8
574675.0,10.0,4.1,14.1
728296.0,8.7,2.9,11.6
715507.0,10.6,2.7,13.3
648395.0,11.3,3.8,15.1
617098.0,9.8,3.1,12.9
716723.0,9.4,1.8,11.2
755126.0,9.4,3.9,13.3
846650.0,7.4,3.0,10.4
953665.0,6.9,2.4,9.3
651543.0,10.6,2.8,13.4
719560.0,9.2,1.8,11.0
702748.0,9.4,5.8,15.2
625800.0,11.8,3.3,15.1
719857.0,11.2,1.9,13.1
470631.0,12.8,3.9,16.7
1497104.0,8.2,2.4,10.6
720486.0,10.9,2.1,13.0
770775.0,9.5,3.7,13.2
603595.0,9.7,3.0,12.7
720820.0,8.4,1.5,9.9
762624.0,9.4,4.1,13.5
656890.0,9.8,3.0,12.8
720898.0,10.0,1.6,11.6
765833.0,9.2,3.9,13.1
602638.0,10.4,2.9,13.3
722040.0,8.8,1.7,10.5
753041.0,8.8,4.1,12.9
678910.0,9.1,3.0,12.1
722434.0,9.1,2.3,11.4
726851.0,9.5,4.6,14.1
787127.0,7.4,2.8,10.2
722915.0,8.0,1.0,9.0
651225.0,7.8,3.8,11.6
453150.0,12.7,2.9,15.6
724296.0,12.0,2.4,14.4
269271.0,13.0,3.9,16.9
633685.0,9.9,3.1,13.0
725253.0,9.4,1.7,11.1
758251.0,9.1,4.0,13.1
622697.0,9.7,3.1,12.8
725276.0,8.4,2.1,10.5
726717.0,10.3,3.9,14.2
766257.0,10.0,2.9,12.9
726728.0,11.0,1.4,12.4
610691.0,11.9,3.5,15.4
521955.0,12.2,2.9,15.1
727453.0,8.4,1.3,9.7
503161.0,9.7,3.8,13.5
647552.0,10.8,2.9,13.7
727825.0,7.5,1.2,8.7
568682.0,12.5,3.2,15.7
728404.0,12.1,2.1,14.2
961809.0,5.1,2.6,7.699999999999999
728502.0,8.8,0.6,9.4
660683.0,8.9,3.9,12.8
1583741.0,7.3,2.7,10.0
728504.0,9.2,1.8,11.0
623632.0,10.2,4.1,14.3
778251.0,8.6,2.8,11.4
728874.0,9.5,2.3,11.8
701443.0,9.9,3.9,13.8
681351.0,9.5,3.1,12.6
729531.0,10.6,1.9,12.5
828276.0,10.7,4.0,14.7
793172.0,7.8,2.8,10.6
729907.0,9.3,1.7,11.0
582058.0,9.4,4.2,13.6
630865.0,10.7,3.1,13.8
730153.0,9.8,1.9,11.7
658837.0,10.7,3.4,14.1
659160.0,7.1,2.5,9.6
733536.0,7.2,1.3,8.5
614662.0,8.0,3.8,11.8
1499041.0,6.0,2.8,8.8
733965.0,11.0,0.6,11.6
522317.0,9.2,3.2,12.4
734534.0,9.3,2.5,11.8
672030.0,7.9,3.1,11.0
734846.0,9.0,1.6,10.6
735748.0,9.1,4.1,13.2
648109.0,10.9,2.9,13.8
735091.0,8.8,2.3,11.1
853045.0,7.2,3.2,10.4
735255.0,10.9,2.5,13.4
552113.0,9.3,4.1,13.4
537195.0,10.6,3.3,13.9
735259.0,9.1,1.5,10.6
565086.0,10.2,4.4,14.6
1508982.0,5.1,2.1,7.199999999999999
735326.0,7.0,1.4,8.4
811497.0,9.1,3.5,12.6
819571.0,7.7,2.7,10.4
735414.0,9.0,1.8,10.8
589682.0,10.2,3.7,13.9
655323.0,6.9,2.7,9.6
736571.0,8.6,1.5,10.1
483973.0,9.8,4.1,13.9
646802.0,10.2,3.1,13.3
736862.0,9.8,1.8,11.6
672457.0,10.4,3.8,14.2
1091831.0,6.2,2.4,8.6
738179.0,6.0,1.7,7.7
715121.0,6.6,2.1,8.7
697963.0,9.7,2.9,12.6
738410.0,8.9,1.8,10.7
566379.0,11.3,3.9,15.2
601455.0,11.7,3.0,14.7
738474.0,10.9,2.2,13.1
497965.0,12.8,3.8,16.6
663712.0,7.3,2.7,10.0
739065.0,3.8,0.8,4.6
655902.0,9.4,3.4,12.8
739408.0,9.2,1.8,11.0
720977.0,9.7,3.9,13.6
605917.0,10.4,2.7,13.1
739839.0,9.9,1.9,11.8
568565.0,10.7,3.2,13.9
653713.0,9.0,2.9,11.9
740573.0,9.1,1.8,10.9
759954.0,8.9,4.3,13.2
845834.0,7.0,2.6,9.6
740940.0,8.3,1.4,9.7
657788.0,9.4,2.8,12.2
742720.0,9.1,2.0,11.1
769397.0,8.8,3.6,12.4
816270.0,5.9,2.1,8.0
744179.0,6.7,0.8,7.5
489469.0,8.8,4.4,13.2
769644.0,9.3,3.4,12.7
744408.0,10.3,1.7,12.0
838082.0,10.6,3.5,14.1
673436.0,9.9,3.0,12.9
745591.0,10.2,1.8,12.0
631674.0,11.6,3.8,15.4
545510.0,8.6,3.0,11.6
746237.0,8.4,2.4,10.8
723105.0,8.6,4.7,13.3
626477.0,10.8,3.1,13.9
746704.0,9.0,1.5,10.5
782326.0,9.2,3.8,13.0
900885.0,6.5,2.8,9.3
747148.0,8.7,2.4,11.1
700615.0,8.5,3.0,11.5
747527.0,6.9,1.9,8.8
800120.0,7.8,3.7,11.5
579866.0,8.5,1.0,9.5
747664.0,10.3,2.5,12.8
1076937.0,4.3,4.0,8.3
678048.0,8.9,3.0,11.9
747837.0,8.4,1.9,10.3
784670.0,9.2,3.6,12.8
641712.0,10.0,2.9,12.9
748985.0,8.8,1.9,10.7
788646.0,8.8,3.9,12.7
576907.0,11.1,3.2,14.3
749067.0,10.0,2.1,12.1
493201.0,11.6,3.7,15.3
654653.0,5.0,3.5,8.5
750693.0,7.3,1.0,8.3
974109.0,7.0,2.6,9.6
751791.0,7.8,1.5,9.3
664924.0,8.4,4.0,12.4
1664705.0,6.3,2.4,8.7
752163.0,7.2,2.2,9.4
1234693.0,6.5,4.0,10.5
892098.0,6.7,2.3,9.0
752929.0,6.4,1.6,8.0
844725.0,7.2,3.8,11.0
392821.0,9.6,4.0,13.6
753538.0,7.5,1.4,8.9
1106732.0,5.4,3.3,8.7
634669.0,8.9,2.8,11.7
753773.0,8.9,1.7,10.6
788953.0,8.5,3.5,12.0
836180.0,5.6,2.6,8.2
755089.0,7.6,1.7,9.3
950151.0,6.6,4.2,10.8
593487.0,9.6,3.1,12.7
755304.0,7.3,1.4,8.7
770992.0,8.0,3.9,11.9
1685799.0,6.1,2.8,8.899999999999999
755964.0,9.3,2.4,11.7
724218.0,8.6,4.5,13.1
646092.0,9.0,2.7,11.7
756477.0,8.0,0.9,8.9
517068.0,9.5,3.6,13.1
634008.0,9.5,2.6,12.1
756729.0,9.0,0.4,9.4
749111.0,9.3,2.9,12.2
757034.0,7.3,2.1,9.4
948122.0,8.7,4.3,13.0
702075.0,8.4,3.0,11.4
757449.0,8.8,2.0,10.8
805498.0,9.1,4.1,13.2
624916.0,8.0,2.7,10.7
757751.0,7.1,1.6,8.7
729562.0,9.2,4.3,13.5
717602.0,8.7,3.0,11.7
758838.0,8.3,2.1,10.4
735081.0,9.9,3.9,13.8
649690.0,9.1,2.7,11.8
759164.0,8.7,1.6,10.3
793271.0,8.1,3.8,11.9
641585.0,9.9,3.1,13.0
759288.0,8.8,1.7,10.5
796505.0,8.6,3.6,12.2
714482.0,9.2,2.9,12.1
760265.0,7.7,1.6,9.3
773554.0,9.5,4.0,13.5
719924.0,8.2,2.9,11.1
762638.0,8.3,1.8,10.1
755718.0,8.9,4.3,13.2
668543.0,9.9,3.0,12.9
763062.0,9.7,1.7,11.4
793437.0,9.7,4.3,14.0
650946.0,8.6,3.0,11.6
763142.0,8.9,1.7,10.6
770855.0,8.6,3.6,12.2
1279886.0,7.0,2.2,9.2
763359.0,10.6,2.0,12.6
672379.0,11.0,3.4,14.4
630150.0,8.9,3.0,11.9
763773.0,8.2,1.4,9.6
807504.0,9.0,3.8,12.8
748741.0,6.2,2.3,8.5
764156.0,8.6,1.6,10.2
486591.0,7.3,3.9,11.2
792863.0,3.8,2.0,5.8
765227.0,10.9,3.3,14.2
593250.0,14.0,4.8,18.8
802534.0,9.2,2.8,12.0
765650.0,11.5,2.1,13.6
531896.0,12.5,3.7,16.2
680137.0,8.0,2.8,10.8
765759.0,8.1,1.7,9.8
820938.0,7.8,4.3,12.1
669228.0,10.0,3.0,13.0
766150.0,8.6,2.0,10.6
710007.0,9.7,3.7,13.4
831081.0,7.8,2.8,10.6
766190.0,10.2,2.0,12.2
765860.0,9.6,3.1,12.7
766468.0,10.1,2.0,12.1
758554.0,10.9,3.9,14.8
696266.0,11.2,2.9,14.1
766593.0,9.4,2.0,11.4
721655.0,11.1,3.7,14.8
688723.0,7.0,3.1,10.1
