basari_sirasi,ayt_edebiyat,ayt_cografya1,toplam_net,ayt_tarih1,ayt_tarih2,ayt_cografya2,ayt_felsefe,ayt_din
493398.0,12.2,2.3,23.700000000000003,2.91,0.0,2.34,3.44,0.51
459489.0,11.1,3.4,35.08,7.73,2.28,3.74,3.74,3.09
428709.0,12.9,3.4,36.349999999999994,6.47,2.77,4.61,1.36,4.84
493825.0,11.0,2.4,21.779999999999998,5.01,1.74,0.0,1.56,0.07
489541.0,12.7,4.0,28.479999999999997,0.4,2.29,1.51,1.58,6.0
393408.0,12.5,3.4,21.840000000000003,0.56,1.07,0.76,0.0,3.55
494546.0,11.5,2.4,27.88,4.92,6.18,1.25,1.63,0.0
515052.0,11.2,4.1,32.47,6.25,1.89,3.02,1.58,4.43
496478.0,12.4,3.2,29.230000000000004,4.35,5.44,2.86,0.98,0.0
495162.0,12.4,2.4,19.98,0.0,2.21,0.29,0.83,1.85
498253.0,12.1,3.8,25.31,4.13,0.0,0.07,2.39,2.82
471318.0,11.7,3.4,31.580000000000005,1.54,3.12,4.71,3.87,3.24
519317.0,12.8,2.7,26.78,2.04,0.0,3.97,3.44,1.83
496684.0,10.0,2.1,24.15,2.08,0.91,3.06,0.0,6.0
400001.0,12.9,3.6,30.6,6.01,2.99,0.03,1.92,3.15
415541.0,13.1,3.3,31.259999999999998,4.02,4.93,3.76,0.0,2.15
496763.0,12.3,2.3,26.62,3.92,1.65,0.0,5.48,0.97
395142.0,13.7,4.1,33.32,1.79,1.41,6.44,3.48,2.4
405702.0,11.3,3.3,29.910000000000004,5.39,1.77,1.1,7.05,0.0
497187.0,10.0,2.1,28.43,3.15,3.89,2.89,3.01,3.39
505855.0,10.0,4.4,30.59,3.25,3.19,1.97,4.43,3.35
451313.0,11.8,3.5,30.689999999999998,4.17,5.98,0.63,3.27,1.34
498797.0,11.0,2.5,37.75,6.86,3.79,4.2,5.54,3.86
466412.0,11.9,4.5,30.97,3.39,6.36,1.12,1.53,2.17
1498746.0,11.4,2.6,30.04,1.81,2.26,5.01,5.04,1.92
498811.0,12.9,2.2,23.76,0.13,2.11,3.2,0.0,3.22
726600.0,10.6,3.6,33.120000000000005,6.08,5.78,1.0,2.06,4.0
446376.0,11.7,3.0,23.71,0.0,4.34,1.79,2.1,0.78
499145.0,10.9,2.1,22.66,4.0,3.34,0.0,0.67,1.65
506562.0,11.2,4.3,33.580000000000005,7.99,4.86,2.87,0.79,1.57
398087.0,12.9,3.6,26.6,2.21,0.0,3.27,0.0,4.62
499396.0,10.6,2.4,30.299999999999997,2.19,8.26,5.56,0.68,0.61
511916.0,11.7,4.0,31.1,7.84,0.0,4.49,3.07,0.0
421354.0,12.7,3.2,24.25,1.51,0.84,1.42,4.58,0.0
501801.0,11.8,2.0,27.55,0.31,2.48,5.09,2.96,2.91
501771.0,11.1,4.5,25.990000000000002,0.0,2.74,1.34,2.48,3.83
461746.0,11.7,3.3,29.450000000000003,0.61,6.35,2.67,0.0,4.82
504134.0,11.7,2.3,28.0,3.48,5.26,1.11,0.27,3.88
501110.0,11.5,4.5,32.38,3.71,5.01,4.12,0.0,3.54
375666.0,12.2,3.1,31.219999999999995,4.5,4.01,5.41,0.0,2.0
504336.0,11.0,2.5,24.299999999999997,0.74,4.41,3.57,0.0,2.08
566101.0,8.7,3.8,29.629999999999995,4.58,4.51,6.12,0.0,1.92
416357.0,14.3,3.4,21.220000000000002,0.0,2.01,0.0,1.51,0.0
504695.0,14.6,2.6,35.370000000000005,6.52,4.17,2.93,2.56,1.99
239939.0,15.1,4.2,33.059999999999995,2.15,0.57,5.47,2.15,3.42
591742.0,11.4,2.8,32.69,5.24,5.05,0.0,5.64,2.56
508334.0,11.9,2.4,27.280000000000005,2.58,0.0,3.19,4.98,2.23
616081.0,9.1,3.1,20.709999999999997,0.0,4.59,1.09,0.2,2.63
446622.0,12.0,3.2,27.200000000000003,3.11,3.71,0.1,0.0,5.08
510421.0,11.0,2.1,29.509999999999998,3.62,4.09,4.22,2.5,1.98
509911.0,10.6,4.3,36.089999999999996,5.4,3.89,5.86,1.89,4.15
490202.0,12.4,3.3,29.74,3.43,2.88,1.46,1.8,4.47
511011.0,13.0,2.7,27.58,1.72,0.0,4.11,4.13,1.92
413296.0,13.9,3.9,28.71,2.46,3.82,0.0,2.99,1.64
500385.0,11.2,3.0,26.380000000000003,0.14,0.0,3.57,2.73,5.74
511525.0,9.9,2.3,26.57,3.55,2.25,0.7,3.78,4.09
519964.0,11.5,4.0,26.66,1.79,1.53,1.49,4.05,2.3
412631.0,13.4,3.0,35.519999999999996,7.09,2.37,3.25,3.79,2.62
439708.0,12.2,3.2,26.54,3.32,0.87,0.0,3.81,3.14
502624.0,11.1,3.5,24.83,0.0,4.84,3.05,1.47,0.87
511996.0,11.3,2.5,22.42,2.01,0.37,1.69,2.73,1.82
440505.0,12.9,3.0,36.989999999999995,3.92,5.97,5.6,3.94,1.66
513695.0,10.3,2.2,24.94,4.0,0.0,5.21,3.18,0.05
509232.0,12.4,4.2,32.12,6.23,3.64,1.63,2.45,1.57
499968.0,11.4,3.1,27.810000000000002,5.3,1.1,4.13,0.73,2.05
514220.0,11.2,2.3,21.639999999999997,2.86,2.98,0.0,1.15,1.15
493733.0,11.7,4.1,29.77,2.96,1.66,3.73,1.01,4.61
442679.0,12.1,3.5,31.349999999999998,4.43,2.45,6.86,0.08,1.93
514537.0,12.5,2.2,29.64,5.52,2.06,4.44,1.16,1.76
460200.0,12.6,4.0,30.690000000000005,1.17,4.2,3.68,2.28,2.76
298925.0,14.5,3.3,32.08,0.86,5.69,3.54,2.89,1.3
515271.0,13.5,2.4,26.889999999999997,0.81,2.81,3.56,3.72,0.09
214216.0,13.8,3.8,34.34,3.7,1.04,3.47,4.28,4.25
444277.0,12.5,3.3,30.6,2.94,2.8,1.49,3.64,3.93
516679.0,11.6,2.3,24.09,0.02,2.53,1.51,1.82,4.31
526358.0,11.0,4.0,31.14,5.05,3.21,2.92,1.96,3.0
441368.0,11.5,3.1,25.18,4.19,2.42,3.22,0.0,0.75
517685.0,11.3,2.1,26.189999999999998,0.0,5.43,4.2,1.37,1.79
525469.0,11.3,4.3,35.18,5.02,1.75,5.56,2.59,4.66
478498.0,12.5,3.3,36.78,4.36,7.77,2.39,0.88,5.58
519855.0,10.7,2.7,17.95,1.47,0.05,2.32,0.0,0.71
476369.0,11.8,4.5,30.709999999999997,0.12,2.38,2.45,5.08,4.38
473516.0,13.6,3.2,26.270000000000003,0.0,4.57,2.69,1.09,1.12
519908.0,11.8,2.2,38.2,6.05,5.66,4.53,3.64,4.32
517476.0,12.9,3.9,32.38,3.54,4.28,3.26,1.33,3.17
533632.0,11.9,3.3,25.259999999999998,4.05,0.0,2.56,0.0,3.45
520189.0,11.9,2.1,24.299999999999997,0.46,2.51,0.61,2.2,4.52
534360.0,12.3,4.3,31.299999999999997,3.1,3.27,5.42,1.24,1.67
461148.0,13.7,3.0,27.980000000000004,0.0,4.57,1.69,4.24,0.78
521152.0,12.3,2.2,22.97,2.98,1.13,1.74,0.0,2.62
492474.0,12.2,3.7,30.409999999999997,1.2,3.72,0.7,4.45,4.44
441235.0,13.8,3.3,29.66,0.0,3.28,4.06,0.95,4.27
521217.0,12.8,2.3,23.950000000000003,2.48,1.03,2.41,0.06,2.87
653790.0,10.2,4.2,25.82,1.73,2.54,3.71,0.76,2.68
435264.0,13.6,3.4,30.400000000000002,5.49,2.41,0.89,2.8,1.81
522685.0,11.9,2.1,23.58,3.26,0.0,3.79,0.28,2.25
517195.0,12.7,4.2,26.439999999999998,1.4,0.38,3.89,1.85,2.02
524179.0,12.3,3.4,34.480000000000004,8.17,2.99,1.98,1.98,3.66
523189.0,11.3,2.8,23.47,3.65,0.13,0.91,1.7,2.98
495046.0,11.9,4.0,31.28,5.01,3.71,3.13,0.0,3.53
471802.0,12.8,2.6,29.070000000000004,3.42,2.17,2.49,4.8,0.79
523570.0,12.0,2.4,29.460000000000004,0.0,4.11,4.15,2.68,4.12
458200.0,12.7,3.6,35.98,0.18,7.4,5.39,4.48,2.23
894629.0,10.8,2.8,27.32,2.31,2.42,3.43,0.47,5.09
523586.0,11.8,2.1,22.05,5.75,1.73,0.67,0.0,0.0
775685.0,9.8,4.0,20.020000000000003,0.0,1.55,2.03,0.67,1.97
480504.0,11.5,3.3,36.77,5.87,4.47,4.43,3.32,3.88
524164.0,10.7,2.1,31.369999999999997,6.21,2.6,2.31,3.92,3.53
526479.0,10.6,4.0,28.65,0.96,3.41,5.45,0.0,4.23
450906.0,12.4,3.3,30.360000000000007,3.39,4.08,3.24,0.17,3.78
524661.0,11.3,2.4,33.7,7.07,3.27,5.77,3.05,0.84
524186.0,12.2,4.0,20.72,0.29,3.37,0.04,0.0,0.82
627055.0,10.7,3.2,26.71,5.17,3.88,1.94,0.0,1.82
526319.0,10.4,2.0,25.22,2.27,6.03,0.51,0.68,3.33
516508.0,11.4,4.4,29.99,2.87,0.65,4.25,5.56,0.86
410376.0,14.1,3.5,32.23,0.0,1.24,5.82,4.02,3.55
527490.0,11.4,2.4,25.01,0.0,0.0,4.28,3.14,3.79
382898.0,14.2,3.7,31.71,1.6,4.66,0.0,4.22,3.33
490378.0,13.2,3.7,26.729999999999997,0.0,5.02,1.12,0.54,3.15
527575.0,11.9,3.0,23.830000000000002,2.38,2.71,3.19,0.18,0.47
487503.0,11.8,4.5,32.05,4.52,3.47,4.86,1.03,1.87
1335236.0,5.7,2.6,20.39,2.06,0.0,2.7,3.76,3.57
528160.0,10.6,2.1,26.79,4.89,1.95,2.92,1.74,2.59
749163.0,6.8,3.2,21.41,0.82,3.65,1.97,3.91,1.06
426206.0,12.2,3.1,32.4,8.67,0.0,1.63,3.37,3.43
529341.0,11.6,1.9,31.029999999999998,3.97,2.09,3.87,4.7,2.9
443553.0,11.1,4.3,31.2,4.88,4.82,4.7,1.03,0.37
513874.0,11.8,3.4,21.740000000000002,0.0,1.03,4.94,0.0,0.57
529384.0,11.4,2.3,28.959999999999997,7.92,1.88,3.91,0.0,1.55
569976.0,11.2,4.7,23.490000000000002,1.41,0.0,3.26,0.16,2.76
437856.0,11.1,3.4,29.72,3.88,4.89,1.95,0.58,3.92
530183.0,11.2,2.1,21.209999999999997,0.5,1.64,3.73,2.04,0.0
505936.0,11.4,4.0,32.07,5.52,1.26,3.23,3.79,2.87
407253.0,13.0,3.2,22.13,0.0,2.73,0.25,0.16,2.79
530196.0,11.0,2.4,25.819999999999997,1.55,4.34,1.91,2.49,2.13
416499.0,12.5,4.4,21.019999999999996,2.2,1.2,0.0,0.0,0.72
481278.0,13.6,3.2,34.9,8.35,5.67,2.33,1.09,0.66
531159.0,12.0,2.4,33.99,6.05,3.52,6.28,0.0,3.74
434238.0,13.0,3.9,37.22,5.81,4.89,3.54,2.87,3.21
460856.0,12.1,3.0,30.79,6.32,0.33,3.12,4.42,1.5
531456.0,10.5,2.2,27.869999999999997,4.14,3.9,5.11,0.41,1.61
583105.0,12.0,4.1,27.730000000000004,5.61,3.19,1.23,1.09,0.51
559632.0,12.1,3.4,33.33,5.43,0.0,8.2,2.74,1.46
531772.0,11.1,2.5,26.84,5.01,1.53,3.33,0.67,2.7
518267.0,13.2,4.0,26.39,1.18,2.62,0.23,3.03,2.13
495083.0,11.1,3.3,30.679999999999996,6.04,2.14,1.97,4.08,2.05
532133.0,11.4,2.6,32.43,6.28,2.87,2.38,3.14,3.76
516920.0,12.1,4.0,31.71,1.47,2.86,3.79,4.87,2.62
651773.0,10.0,3.2,23.59,4.07,2.08,1.77,2.29,0.18
532526.0,10.1,2.7,21.189999999999998,2.76,1.32,1.66,2.65,0.0
748853.0,9.4,4.9,31.380000000000003,4.96,3.68,4.71,1.59,2.14
468791.0,12.6,3.3,33.5,1.85,5.5,4.16,1.35,4.74
532683.0,12.0,2.5,30.25,3.16,5.34,2.77,2.2,2.28
530241.0,12.3,4.1,37.45,7.39,4.1,2.83,6.53,0.2
542029.0,12.4,3.0,30.73,2.68,4.77,1.77,1.93,4.18
533116.0,12.6,2.0,29.129999999999995,2.59,3.93,3.72,4.29,0.0
576137.0,12.1,4.2,28.48,0.4,4.21,0.52,3.77,3.28
565812.0,10.5,2.8,20.77,2.73,0.0,2.43,0.0,2.31
533121.0,10.0,1.6,27.06,0.27,4.83,6.24,2.03,2.09
406614.0,9.6,4.0,21.229999999999997,3.67,1.17,2.79,0.0,0.0
467514.0,12.7,3.3,35.65,4.09,6.59,6.25,0.92,1.8
534227.0,11.7,2.2,24.369999999999997,1.97,4.16,2.01,2.33,0.0
504304.0,11.6,4.1,32.15,0.0,6.94,4.61,1.81,3.09
499222.0,10.9,3.2,27.770000000000003,4.37,4.87,2.07,0.0,2.36
534756.0,11.3,2.3,28.2,2.04,4.95,0.84,4.39,2.38
575315.0,10.2,4.4,26.520000000000003,5.65,2.44,1.96,1.34,0.53
697094.0,12.6,3.1,28.610000000000003,6.32,1.13,0.6,2.42,2.44
536079.0,13.2,2.2,27.549999999999997,0.0,0.0,3.75,3.05,5.35
624900.0,13.2,3.9,29.86,4.62,5.31,0.32,1.26,1.25
845808.0,10.1,2.9,33.49,5.12,1.99,7.14,4.5,1.74
536533.0,13.1,2.5,29.91,1.94,4.23,3.61,1.23,3.3
624431.0,11.2,3.8,23.98,0.53,0.1,3.64,0.66,4.05
540763.0,12.7,2.8,27.96,1.41,4.5,2.25,0.0,4.3
537829.0,12.2,2.4,32.239999999999995,4.05,2.2,1.47,6.19,3.73
396933.0,12.6,4.1,32.26,2.87,0.0,6.51,3.74,2.44
486594.0,12.1,3.2,27.47,3.06,3.51,4.14,0.0,1.46
538078.0,11.5,2.2,23.24,0.47,0.39,4.42,2.06,2.2
503006.0,11.9,3.9,30.73,9.05,0.0,0.4,3.42,2.06
480760.0,11.7,2.8,31.889999999999997,5.52,1.44,3.9,4.22,2.31
538896.0,11.6,2.2,31.120000000000005,5.08,2.24,3.95,2.87,3.18
513478.0,11.7,4.2,28.429999999999996,2.09,2.21,0.95,5.72,1.56
413032.0,11.5,3.1,24.4,3.93,1.2,0.86,3.38,0.43
538964.0,9.8,2.4,27.83,5.3,4.33,0.0,3.08,2.92
532534.0,10.9,4.6,34.28,2.75,1.57,7.41,3.74,3.31
558579.0,11.3,3.5,25.28,3.06,1.3,4.09,0.0,2.03
539840.0,11.4,3.0,24.659999999999997,1.27,1.85,0.31,4.26,2.57
515958.0,11.6,4.4,38.309999999999995,6.53,3.56,2.92,4.76,4.54
1648293.0,3.9,1.4,16.82,0.0,2.63,2.96,2.36,3.57
540231.0,10.4,1.9,24.169999999999998,2.18,2.87,3.51,1.41,1.9
1200371.0,4.5,3.9,22.990000000000002,5.47,0.8,2.86,3.38,2.08
405861.0,12.7,3.5,30.470000000000002,6.15,1.8,1.32,2.16,2.84
540821.0,12.0,2.4,27.689999999999998,2.13,4.27,3.11,1.63,2.15
573447.0,11.4,4.0,29.43,0.0,2.21,6.06,3.8,1.96
518405.0,12.2,3.4,26.88,1.58,2.11,3.68,0.0,3.91
541507.0,11.1,2.5,27.45,5.3,0.16,5.55,0.0,2.84
569960.0,11.5,4.0,30.800000000000004,4.25,4.42,3.78,2.62,0.23
500361.0,11.2,3.3,24.22,2.09,0.44,2.01,2.69,2.49
541702.0,11.5,2.7,29.410000000000004,5.28,0.99,0.94,3.26,4.74
454378.0,13.0,3.8,33.75000000000001,3.35,5.8,1.16,2.83,3.81
562453.0,11.4,3.2,21.53,1.94,1.17,3.82,0.0,0.0
541846.0,11.2,2.7,31.069999999999997,7.14,2.31,3.89,3.31,0.52
515396.0,11.3,4.1,30.24,7.44,1.65,2.63,2.42,0.7
640714.0,9.4,3.1,24.08,5.2,1.12,1.63,0.7,2.93
542125.0,10.1,2.0,22.339999999999996,2.6,1.18,5.02,0.79,0.65
449680.0,12.7,3.5,34.03,4.36,3.76,4.54,3.58,1.59
419449.0,12.2,3.5,26.29,3.16,1.38,1.71,1.58,2.76
542642.0,11.3,2.3,30.94,4.3,4.99,5.18,0.0,2.87
537813.0,10.9,4.1,26.51,0.0,1.67,5.55,0.0,4.29
534451.0,9.5,3.1,26.77,4.2,4.38,2.71,0.0,2.88
542721.0,9.5,2.3,26.080000000000002,6.63,0.0,1.17,2.68,3.8
843532.0,8.8,4.9,30.430000000000003,3.79,4.67,3.05,1.82,3.4
440083.0,14.1,3.0,32.160000000000004,5.01,3.8,1.33,0.76,4.16
543318.0,14.2,2.5,31.909999999999997,4.79,3.57,1.42,1.33,4.1
377273.0,14.6,3.9,25.79,0.52,3.46,0.0,0.2,3.11
492899.0,10.9,3.2,28.32,4.77,4.48,0.6,1.99,2.38
543889.0,9.4,1.9,28.87,2.59,2.57,5.28,4.04,3.09
524722.0,10.8,4.2,26.050000000000004,4.31,1.8,0.92,0.35,3.67
649164.0,12.3,2.9,26.400000000000002,1.45,0.0,3.27,5.47,1.01
544473.0,12.8,2.4,30.400000000000002,3.58,2.53,3.03,2.54,3.52
582602.0,11.5,3.8,26.900000000000002,1.35,3.49,3.3,1.75,1.71
464717.0,14.1,3.0,34.82,5.05,1.95,2.41,4.35,3.96
545801.0,13.2,1.9,22.97,0.57,0.6,2.31,3.75,0.64
591287.0,10.7,3.9,30.440000000000005,5.97,3.35,1.71,2.92,1.89
496168.0,12.7,3.0,26.43,3.09,0.94,3.45,1.45,1.8
545847.0,11.2,2.6,22.709999999999997,2.49,2.91,0.22,3.02,0.27
398096.0,11.8,4.0,31.59,4.32,2.83,2.63,2.97,3.04
547668.0,9.7,2.9,25.38,4.53,2.66,1.84,0.62,3.13
547580.0,10.0,2.2,34.629999999999995,9.35,2.1,3.4,4.0,3.58
577050.0,10.6,4.5,26.15,0.0,2.84,6.69,0.0,1.52
727363.0,9.5,2.8,30.470000000000002,5.87,4.72,3.6,0.86,3.12
547946.0,9.3,2.7,25.71,2.08,4.49,3.84,1.36,1.94
887884.0,8.7,4.4,21.449999999999996,0.0,2.61,3.1,1.65,0.99
516549.0,10.6,2.7,24.1,5.33,0.21,1.25,0.0,4.01
548833.0,10.2,2.2,22.81,3.71,2.44,0.7,0.0,3.56
403120.0,11.3,4.0,31.580000000000002,6.28,5.16,2.9,0.89,1.05
453341.0,10.9,3.1,25.55,4.48,3.09,2.32,0.0,1.66
549830.0,8.3,2.5,25.659999999999997,0.0,5.63,0.0,3.58,5.65
393287.0,12.1,4.4,24.22,0.0,2.45,1.07,4.2,0.0
466719.0,9.2,3.1,22.709999999999997,3.78,1.81,1.18,1.37,2.27
550571.0,9.0,2.5,24.709999999999997,5.25,0.89,1.33,2.15,3.59
668043.0,10.0,4.8,26.42,0.0,2.82,3.26,2.62,2.92
621609.0,11.2,2.9,26.909999999999997,0.87,4.18,4.88,0.49,2.39
551241.0,12.0,2.2,23.52,0.93,4.06,3.19,0.68,0.46
609612.0,8.2,2.9,24.48,4.49,2.18,2.4,0.12,4.19
551795.0,8.6,2.0,26.58,5.34,2.39,3.89,0.0,4.36
684703.0,8.9,4.4,26.759999999999998,4.81,2.08,4.0,0.0,2.57
490496.0,12.3,3.1,34.31,7.16,3.02,4.26,1.23,3.24
552359.0,11.6,2.2,28.75,2.84,2.89,3.56,1.71,3.95
596516.0,12.1,4.2,26.09,2.23,0.09,3.54,0.0,3.93
680587.0,11.1,3.4,28.73,4.89,3.2,0.53,4.54,1.07
552495.0,10.9,2.7,22.689999999999998,2.58,2.56,3.24,0.71,0.0
577646.0,12.0,4.2,31.599999999999998,5.42,0.0,5.05,2.2,2.73
528605.0,12.3,2.8,32.35,6.18,3.06,2.33,0.29,5.39
552577.0,13.3,2.8,26.720000000000006,3.94,2.35,0.41,0.0,3.92
536170.0,12.3,4.4,27.57,3.56,4.32,2.52,0.0,0.47
517025.0,11.3,3.2,27.36,2.49,2.38,2.29,2.94,2.76
554302.0,10.9,2.0,29.5,3.8,4.98,4.53,1.87,1.42
527819.0,11.6,4.1,24.389999999999997,2.08,1.38,0.41,2.26,2.56
485209.0,12.4,3.1,31.0,6.67,0.0,1.18,4.77,2.88
1589221.0,7.2,2.8,34.73,6.47,6.79,2.72,6.95,1.8
554708.0,10.8,1.2,21.64,0.0,2.57,2.88,0.28,3.91
572313.0,9.2,4.0,22.93,0.0,2.32,0.0,2.62,4.79
500600.0,14.4,3.3,31.089999999999996,4.18,2.42,3.33,0.73,2.73
554757.0,12.7,2.2,29.25,0.93,3.25,1.28,4.65,4.24
457375.0,13.7,3.8,31.859999999999996,8.65,0.33,3.72,1.15,0.51
544408.0,11.4,2.9,24.800000000000004,5.06,1.62,1.35,0.6,1.87
554955.0,11.9,2.5,28.540000000000003,3.13,3.99,0.0,3.32,3.7
569520.0,11.3,3.8,21.740000000000002,2.94,0.0,0.98,0.97,1.75
518325.0,8.7,2.4,23.269999999999996,2.28,3.31,2.5,1.99,2.09
555301.0,6.0,1.3,16.28,0.52,1.14,4.83,0.0,2.49
442400.0,12.4,5.2,27.28,6.54,1.05,1.93,0.0,0.16
508990.0,10.3,3.0,31.750000000000004,2.19,3.43,5.18,2.35,5.3
555999.0,7.4,1.8,17.080000000000002,3.49,0.27,1.15,0.0,2.97
402724.0,11.8,4.0,30.959999999999997,3.18,4.81,0.0,3.26,3.91
456783.0,11.8,3.3,23.93,0.0,1.49,2.57,1.36,3.41
557034.0,11.5,1.8,27.75,5.86,1.89,2.75,0.0,3.95
509518.0,11.8,4.2,28.23,2.49,3.08,3.13,2.01,1.52
483095.0,12.2,3.4,28.39,0.0,3.31,5.05,1.25,3.18
557107.0,11.8,2.5,31.260000000000005,5.4,1.76,2.98,3.62,3.2
535505.0,11.0,3.7,35.309999999999995,6.64,3.84,3.73,5.0,1.4
442152.0,12.8,3.3,33.54,2.63,4.61,4.75,4.33,1.12
557192.0,11.4,2.5,21.800000000000004,3.61,0.21,1.05,0.0,3.03
485876.0,11.8,3.9,27.540000000000003,0.19,4.39,3.19,1.07,3.0
615996.0,10.3,3.0,23.1,2.85,2.91,3.26,0.0,0.78
558171.0,10.8,2.1,24.97,1.75,0.36,4.06,3.66,2.24
699525.0,11.0,3.6,27.69,6.19,0.0,3.98,0.39,2.53
521713.0,11.2,3.1,26.959999999999997,3.8,1.17,1.35,4.56,1.78
558478.0,9.5,1.9,27.47,4.41,2.48,4.0,1.96,3.22
578451.0,9.0,3.9,27.84,5.81,3.07,1.31,0.55,4.2
1065937.0,6.7,2.8,17.46,3.34,0.15,0.84,0.48,3.15
558822.0,9.2,2.9,24.529999999999998,5.01,0.33,3.08,2.67,1.34
945466.0,8.5,4.2,33.14,7.57,1.97,4.32,3.45,3.13
448255.0,13.5,3.1,29.84,5.27,0.43,2.65,1.28,3.61
560421.0,11.6,2.2,23.54,1.22,4.16,2.05,2.31,0.0
553577.0,12.1,3.7,32.220000000000006,0.64,5.65,3.96,5.35,0.82
545080.0,10.6,3.5,29.359999999999996,1.91,3.83,4.1,4.95,0.47
560720.0,10.5,2.1,20.740000000000002,2.75,0.01,0.0,0.76,4.62
538424.0,10.3,4.2,27.36,1.79,2.12,3.52,2.76,2.67
502972.0,10.3,3.1,18.69,0.0,1.31,0.0,3.28,0.7
562065.0,11.1,2.5,25.97,1.45,0.0,3.23,4.52,3.17
551889.0,10.6,4.5,23.439999999999998,4.87,0.0,1.52,0.39,1.56
491841.0,11.7,3.0,38.629999999999995,5.02,4.34,5.1,5.43,4.04
530465.0,10.6,3.2,33.050000000000004,6.8,6.42,4.08,1.95,0.0
563695.0,9.0,2.0,27.689999999999998,10.0,3.61,0.0,0.0,3.08
632644.0,9.8,4.3,28.98,5.11,0.0,2.99,4.08,2.7
508713.0,10.9,3.1,26.549999999999997,2.75,0.97,3.45,1.68,3.7
563819.0,10.1,2.2,22.310000000000002,3.65,0.0,2.37,2.57,1.42
635543.0,9.5,4.1,25.59,0.33,5.47,3.48,2.28,0.43
466902.0,10.2,3.2,25.54,5.34,2.62,0.35,2.27,1.56
564872.0,9.8,2.1,21.669999999999998,0.0,1.33,1.26,3.59,3.59
468240.0,11.5,3.2,19.200000000000003,2.83,1.67,0.0,0.0,0.0
564967.0,10.0,1.9,28.430000000000003,7.72,0.0,2.6,5.25,0.96
626494.0,10.3,4.0,24.390000000000004,4.34,2.74,1.01,0.19,1.81
447822.0,10.6,3.4,22.78,0.0,2.95,1.25,0.0,4.58
565126.0,9.5,2.1,22.82,5.13,0.15,1.21,2.15,2.58
535434.0,10.2,5.0,32.37,4.96,0.45,3.8,4.97,2.99
492225.0,11.1,3.0,29.87,2.75,3.94,2.13,3.15,3.8
565185.0,11.2,2.4,29.48,5.82,0.91,4.75,1.09,3.31
514059.0,11.9,4.0,31.300000000000004,4.27,0.01,2.51,3.22,5.39
405145.0,13.8,3.5,31.62,5.17,4.62,1.75,0.0,2.78
565357.0,12.8,2.7,27.43,2.14,3.79,0.91,1.34,3.75
315524.0,13.5,4.6,34.769999999999996,4.27,4.65,5.09,0.0,2.66
669559.0,6.3,1.5,16.8,0.14,0.48,2.93,2.65,2.8
565690.0,4.3,0.8,13.450000000000001,1.22,0.24,4.74,0.0,2.15
434167.0,10.4,3.3,29.439999999999998,5.47,1.31,0.3,3.99,4.67
503066.0,10.9,3.0,34.43,9.57,2.97,3.07,4.02,0.9
566013.0,9.0,2.0,26.38,4.85,0.07,3.11,3.4,3.95
539932.0,10.1,4.3,23.229999999999997,2.11,2.54,1.99,0.26,1.93
504455.0,12.5,2.8,32.489999999999995,1.11,3.11,4.13,4.93,3.91
566943.0,10.4,2.2,33.489999999999995,4.51,2.72,4.7,4.38,4.58
471291.0,12.5,4.3,33.37,5.43,3.61,3.95,1.01,2.57
1674267.0,6.0,2.0,22.919999999999998,2.46,2.91,4.35,2.88,2.32
567375.0,12.1,2.8,27.56,3.86,2.68,3.07,1.86,1.19
512759.0,11.9,4.4,36.51,5.18,5.33,4.38,1.0,4.32
510398.0,12.5,3.0,29.2,1.96,3.54,1.93,2.68,3.59
567643.0,10.9,2.6,30.060000000000002,4.73,2.21,2.5,5.23,1.89
435544.0,12.6,4.3,30.66,4.98,0.0,2.91,0.91,4.96
518012.0,11.4,3.2,26.450000000000003,2.11,0.0,5.07,0.0,4.67
567697.0,10.0,2.0,24.76,4.19,1.63,2.84,0.89,3.21
591692.0,9.8,3.7,25.110000000000003,2.62,3.26,2.93,0.0,2.8
405675.0,12.4,3.1,27.299999999999997,4.54,2.57,1.08,3.15,0.46
567713.0,12.1,2.8,29.68,7.59,5.64,1.55,0.0,0.0
527030.0,13.1,3.4,36.769999999999996,3.85,2.15,5.84,5.57,2.86
568036.0,13.0,2.4,41.49,5.48,8.04,5.08,5.25,2.24
476109.0,13.3,3.8,25.9,2.04,2.06,0.0,1.25,3.45
467150.0,10.6,3.0,30.7,5.02,5.22,4.94,1.33,0.59
568430.0,9.6,1.8,26.11,1.71,2.78,3.01,4.62,2.59
564480.0,9.1,4.4,25.81,4.91,1.49,1.19,3.16,1.56
650764.0,9.1,2.5,28.36,7.33,5.36,1.44,0.2,2.43
568811.0,7.3,0.5,20.08,1.98,5.19,1.16,1.18,2.77
497113.0,10.5,3.1,30.33,7.03,4.16,1.98,0.0,3.56
570149.0,11.2,2.2,23.68,0.48,0.0,3.52,2.82,3.46
441606.0,9.9,3.7,28.35,0.94,4.51,4.32,3.15,1.83
645014.0,8.6,3.1,27.47,6.12,4.14,2.84,0.0,2.67
572099.0,9.1,2.3,25.869999999999997,4.54,4.46,1.47,0.0,4.0
560287.0,10.0,4.0,24.64,0.32,2.23,3.77,3.72,0.6
508078.0,13.1,3.1,31.46,4.74,4.28,3.37,2.28,0.59
573170.0,13.3,2.3,24.560000000000002,0.0,3.14,2.19,2.75,0.88
405225.0,12.6,4.0,33.56,4.81,3.49,3.8,2.82,2.04
