basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen,toplam_net
866266.0,24.3,5.8,10.4,1.0,41.5
866359.0,23.7,5.9,10.1,1.1,40.8
866395.0,23.5,5.9,9.8,1.5,40.7
866866.0,24.9,5.9,9.9,1.4,42.1
867050.0,22.1,6.5,9.5,1.7,39.8
867157.0,23.8,5.7,10.6,1.5,41.6
867217.0,25.0,5.0,10.4,0.6,41.0
867293.0,24.2,5.8,10.3,0.9,41.2
867839.0,23.5,5.2,10.6,1.7,41.0
868221.0,23.0,7.7,9.8,4.0,44.5
868488.0,23.4,5.8,9.7,1.8,40.7
868919.0,24.5,5.5,10.1,1.4,41.5
869008.0,24.1,5.7,10.4,1.1,41.3
869053.0,22.1,7.5,9.9,1.9,41.4
869482.0,25.3,4.3,10.5,1.3,41.4
869816.0,25.1,6.4,10.2,0.9,42.6
869843.0,23.6,5.8,9.6,2.1,41.1
869973.0,24.2,5.4,9.8,1.7,41.10000000000001
870027.0,26.7,5.6,9.0,0.2,41.5
870136.0,23.1,5.7,9.8,2.4,41.0
870629.0,25.5,4.7,10.8,0.9,41.9
870865.0,24.1,6.4,9.7,2.1,42.3
870887.0,23.9,6.0,9.7,0.9,40.49999999999999
870976.0,24.8,5.2,10.5,1.4,41.9
870985.0,23.6,5.7,11.4,1.3,42.0
871274.0,25.2,5.0,8.8,0.8,39.8
871874.0,23.7,6.3,10.0,1.0,41.0
872942.0,23.2,4.5,9.2,2.1,39.0
873169.0,25.6,5.1,10.1,0.8,41.6
873505.0,21.8,5.2,10.8,0.9,38.7
874032.0,24.8,8.4,9.8,1.2,44.2
874252.0,21.5,8.2,10.5,2.2,42.400000000000006
874344.0,24.1,5.1,10.1,1.2,40.50000000000001
874779.0,24.5,4.6,10.5,1.2,40.8
875376.0,24.6,5.1,9.4,1.2,40.3
875409.0,23.5,8.5,10.6,2.8,45.4
875677.0,23.9,5.2,9.6,2.2,40.9
875744.0,23.7,6.4,9.4,1.1,40.6
875747.0,26.1,4.3,10.9,0.7,42.00000000000001
876021.0,25.3,4.7,10.1,1.1,41.2
876489.0,19.2,11.1,8.3,3.8,42.39999999999999
877362.0,23.3,5.9,9.3,1.5,40.0
877922.0,23.2,6.9,11.1,1.1,42.3
878341.0,25.3,5.9,9.8,1.2,42.2
878604.0,25.1,5.8,10.7,0.8,42.4
879660.0,24.2,5.2,10.1,1.3,40.8
880235.0,22.4,6.0,9.4,1.8,39.6
880467.0,24.2,9.7,9.4,1.5,44.8
880484.0,23.6,5.6,8.8,1.7,39.7
880585.0,23.5,4.4,10.4,1.9,40.2
880620.0,22.9,4.0,10.2,1.2,38.3
880807.0,26.7,5.4,9.4,1.2,42.7
880817.0,23.3,5.8,9.5,1.4,40.0
880987.0,22.4,5.4,10.3,1.9,39.99999999999999
881270.0,23.8,4.6,10.2,1.5,40.1
881344.0,25.0,4.8,11.3,0.8,41.9
881642.0,24.3,6.1,9.9,1.3,41.6
882046.0,23.5,3.8,10.2,1.1,38.6
882681.0,25.7,5.7,9.6,1.2,42.2
883899.0,24.0,4.8,7.2,1.5,37.5
884014.0,24.6,6.6,9.8,0.9,41.9
884034.0,23.8,6.9,10.4,2.5,43.6
884444.0,22.9,9.2,10.1,1.7,43.9
884698.0,24.0,5.0,10.4,0.9,40.3
884970.0,23.9,5.4,11.0,1.0,41.3
885197.0,22.7,5.6,11.2,0.8,40.3
885201.0,23.0,7.2,9.2,1.4,40.8
885417.0,23.2,4.8,11.4,1.8,41.2
885484.0,24.4,4.9,11.3,1.1,41.7
886313.0,23.5,4.9,10.6,1.3,40.3
886508.0,24.5,8.7,9.8,2.4,45.4
886950.0,22.8,5.2,9.6,1.8,39.4
887177.0,24.4,5.4,10.7,1.0,41.5
887271.0,24.0,6.4,10.5,1.6,42.5
887276.0,22.6,7.3,10.1,2.1,42.1
887626.0,25.7,4.6,9.2,0.1,39.6
888313.0,24.3,6.1,10.6,1.4,42.4
888553.0,23.9,5.4,10.8,1.1,41.2
889063.0,23.4,5.6,10.4,1.2,40.6
889404.0,23.3,5.6,11.1,0.9,40.9
889697.0,22.6,6.8,10.6,2.0,42.0
889892.0,22.6,5.0,10.1,1.4,39.1
889930.0,22.4,6.3,9.2,1.8,39.7
890038.0,25.6,6.8,9.1,1.5,43.0
891001.0,24.0,4.9,9.2,1.2,39.3
891129.0,24.4,5.3,11.2,0.8,41.7
891217.0,24.4,5.6,9.6,2.4,42.0
891332.0,23.2,7.2,9.9,0.8,41.1
891352.0,26.3,4.2,10.4,0.5,41.4
891654.0,21.9,8.2,9.9,2.3,42.3
891837.0,24.5,2.8,11.1,1.0,39.4
891942.0,24.6,5.5,11.1,1.1,42.3
891971.0,25.0,5.2,10.5,1.1,41.8
892199.0,23.3,6.4,10.8,1.6,42.1
892225.0,23.3,7.1,10.7,1.6,42.7
892719.0,22.4,6.0,10.5,0.8,39.7
893108.0,20.3,8.2,7.2,2.8,38.5
893396.0,24.3,4.4,10.1,0.9,39.7
893659.0,25.6,4.6,9.7,0.9,40.8
893773.0,22.6,5.8,9.6,1.7,39.7
893791.0,21.9,7.0,9.8,2.5,41.2
894302.0,22.7,6.1,10.6,1.1,40.5
894427.0,22.3,7.0,9.4,1.9,40.6
894937.0,22.0,4.5,10.8,0.5,37.8
895092.0,23.2,4.5,9.9,1.1,38.7
895371.0,24.6,3.7,10.5,0.8,39.6
895528.0,22.8,5.2,10.2,1.5,39.7
895808.0,22.2,2.8,10.0,2.5,37.5
896119.0,22.9,7.5,10.2,2.2,42.8
896536.0,23.3,4.2,10.6,1.6,39.7
896857.0,22.2,8.4,9.0,0.8,40.4
897208.0,27.4,2.1,12.6,0.9,43.0
897602.0,25.4,5.2,10.6,0.3,41.49999999999999
898131.0,24.2,5.1,10.6,1.0,40.9
898663.0,22.6,7.8,7.5,1.0,38.900000000000006
898683.0,24.1,4.5,9.6,1.2,39.400000000000006
898704.0,24.0,5.2,10.5,1.2,40.900000000000006
899020.0,24.9,3.6,10.9,0.8,40.2
899071.0,24.1,6.1,10.4,1.2,41.8
899096.0,22.8,4.2,10.8,1.2,39.0
899482.0,26.7,7.5,10.1,1.0,45.3
899499.0,25.0,4.3,10.3,1.0,40.6
900220.0,26.1,8.0,10.3,1.5,45.900000000000006
900553.0,23.8,6.1,9.6,2.2,41.7
900784.0,24.2,4.9,10.3,1.0,40.400000000000006
900861.0,24.3,7.5,9.2,1.2,42.2
900906.0,22.5,4.6,9.9,1.5,38.5
901036.0,24.1,5.8,10.5,1.3,41.7
901286.0,23.5,4.8,9.6,1.3,39.2
901321.0,24.4,6.1,9.6,1.2,41.3
901330.0,22.2,5.7,9.3,1.8,39.0
901466.0,23.1,7.2,9.6,0.8,40.7
901649.0,24.2,5.2,10.4,0.7,40.5
902200.0,23.4,5.3,10.5,1.5,40.7
902822.0,27.4,4.6,12.0,0.9,44.9
902924.0,21.7,7.4,10.3,1.7,41.10000000000001
903648.0,26.0,5.5,10.5,0.9,42.9
904014.0,22.5,7.3,10.1,1.7,41.6
905211.0,23.7,4.5,10.7,1.4,40.3
905710.0,24.7,4.8,10.0,1.4,40.9
906584.0,23.4,4.5,10.6,1.6,40.1
906911.0,23.3,7.3,10.3,2.8,43.7
907136.0,22.5,4.9,10.5,1.1,39.0
907141.0,26.0,4.7,10.2,1.0,41.9
907853.0,22.0,8.4,10.2,1.9,42.49999999999999
908498.0,24.8,3.5,7.2,3.4,38.9
908499.0,25.1,2.7,11.0,0.6,39.4
908629.0,24.6,3.5,10.5,1.2,39.8
909063.0,24.8,3.4,8.6,0.6,37.4
909193.0,23.1,5.2,10.0,1.1,39.4
909204.0,25.6,6.3,11.0,1.0,43.900000000000006
909208.0,23.2,4.9,9.3,1.2,38.60000000000001
909704.0,24.6,6.4,10.1,1.0,42.1
909776.0,21.9,8.4,9.5,1.5,41.3
909882.0,24.8,4.9,10.0,0.9,40.6
910514.0,23.9,4.9,9.8,1.4,39.99999999999999
910745.0,23.8,5.6,9.3,0.9,39.6
911093.0,24.3,6.3,10.5,1.0,42.1
911825.0,23.4,4.6,8.6,0.9,37.5
911844.0,21.9,7.5,10.3,2.0,41.7
912038.0,23.6,5.1,10.3,1.5,40.5
912190.0,22.4,4.4,10.1,0.9,37.8
912826.0,24.1,3.8,10.3,0.8,39.0
912873.0,25.5,0.8,4.0,6.8,37.1
913174.0,17.5,8.8,10.1,0.5,36.9
913460.0,22.9,3.8,10.6,1.3,38.6
913496.0,21.9,9.7,10.8,2.1,44.5
913508.0,23.5,4.8,9.5,1.2,39.0
913515.0,23.1,4.7,10.1,1.4,39.3
913840.0,23.1,7.4,9.8,2.3,42.6
914248.0,25.4,3.6,10.7,0.8,40.5
914279.0,21.3,8.8,8.9,2.7,41.7
914462.0,25.5,4.7,9.7,1.1,41.0
914573.0,23.6,5.0,10.4,0.1,39.1
914675.0,27.1,1.1,9.5,0.1,37.8
914903.0,23.2,5.8,9.1,1.4,39.5
915026.0,10.2,19.2,5.5,0.2,35.1
915439.0,25.9,2.0,10.7,0.4,38.99999999999999
915588.0,23.9,5.0,7.7,1.4,38.0
915745.0,23.1,4.8,10.3,1.1,39.3
915886.0,22.2,7.2,9.5,1.9,40.8
915934.0,25.5,4.6,10.1,0.9,41.1
916006.0,24.1,4.2,9.0,0.7,38.0
917675.0,24.3,4.9,10.0,0.8,40.0
917755.0,22.7,7.4,10.2,1.5,41.8
918039.0,22.7,8.5,8.1,0.5,39.8
918041.0,23.9,4.7,10.9,1.5,41.0
918256.0,25.2,5.8,10.5,0.9,42.4
918406.0,24.2,5.0,9.5,1.5,40.2
918707.0,22.5,7.1,9.4,1.4,40.4
918712.0,22.5,6.8,10.2,2.0,41.5
918941.0,22.4,4.4,10.2,1.2,38.2
919016.0,24.1,3.8,10.2,1.3,39.4
919033.0,23.0,5.1,10.4,1.0,39.5
919051.0,24.2,4.2,10.5,1.0,39.9
919617.0,23.0,6.6,10.9,1.6,42.1
919931.0,21.5,8.6,10.4,2.2,42.7
920456.0,23.4,6.3,10.5,1.8,42.0
920609.0,23.6,7.6,10.8,2.7,44.7
920690.0,22.4,5.7,10.7,1.4,40.2
920714.0,24.2,6.2,9.8,1.3,41.5
921240.0,22.6,6.2,9.7,1.4,39.9
921348.0,24.5,3.7,10.2,0.8,39.2
921851.0,22.8,4.4,10.0,1.9,39.1
922093.0,23.8,4.7,9.2,1.3,39.0
922358.0,23.1,5.2,9.5,1.6,39.4
922400.0,22.8,5.2,9.4,1.5,38.9
922612.0,24.8,3.9,10.4,0.9,40.0
922724.0,23.9,4.9,10.9,1.2,40.9
923835.0,23.3,6.5,10.7,1.5,42.0
924320.0,24.1,3.8,10.5,1.0,39.400000000000006
924321.0,30.0,2.8,10.8,0.8,44.39999999999999
924398.0,25.0,4.0,10.4,0.9,40.3
925281.0,24.1,3.9,9.5,1.5,39.0
925473.0,25.0,3.8,10.1,0.8,39.7
925612.0,24.7,5.4,9.5,1.7,41.3
925624.0,22.0,6.5,10.2,1.4,40.1
926106.0,21.6,7.6,9.3,1.4,39.9
926276.0,22.1,6.3,10.6,1.9,40.9
926561.0,22.0,5.0,9.6,2.0,38.6
926602.0,22.7,4.3,9.4,1.5,37.9
926713.0,22.4,4.0,11.2,1.2,38.8
927410.0,22.5,6.9,9.3,1.8,40.5
928225.0,22.6,5.2,11.3,2.0,41.1
929008.0,21.5,7.8,9.3,1.6,40.2
929739.0,22.8,7.5,10.1,1.4,41.8
930178.0,22.0,6.0,9.9,1.5,39.4
930949.0,23.3,6.4,9.9,1.3,40.9
931037.0,22.9,7.0,9.3,2.1,41.3
931358.0,23.0,9.5,10.3,2.3,45.1
931552.0,24.2,5.4,9.7,1.3,40.6
931820.0,22.8,5.0,10.2,1.5,39.5
932028.0,23.2,4.9,8.9,0.9,37.9
932383.0,23.2,5.0,9.4,1.0,38.6
933885.0,22.4,5.3,10.1,0.9,38.7
933890.0,22.9,6.9,9.8,1.2,40.8
935156.0,21.2,6.1,8.3,2.4,37.99999999999999
935801.0,19.3,7.5,8.6,3.6,39.0
935884.0,23.1,4.4,9.9,1.8,39.2
935955.0,25.6,4.9,8.5,0.1,39.1
937124.0,24.2,5.1,9.9,0.9,40.1
937906.0,24.2,3.4,9.2,1.8,38.6
938555.0,25.0,7.8,9.4,2.3,44.49999999999999
938764.0,21.6,6.2,9.6,1.6,39.0
939250.0,23.7,4.2,9.7,1.6,39.2
939483.0,23.2,2.9,10.2,0.7,37.0
940454.0,23.1,4.1,10.3,1.5,39.0
941290.0,21.9,5.6,8.2,2.7,38.400000000000006
941916.0,22.6,5.3,10.7,0.9,39.5
942255.0,23.5,5.0,9.7,0.8,39.0
942454.0,23.3,7.0,10.4,2.2,42.900000000000006
942622.0,23.4,5.0,9.1,1.4,38.9
943055.0,22.4,6.0,8.4,1.6,38.4
943200.0,23.3,3.8,11.1,1.1,39.3
943411.0,22.9,5.7,9.7,1.2,39.5
943813.0,22.6,5.0,9.8,1.4,38.8
943903.0,23.4,4.0,10.7,1.2,39.3
944845.0,21.9,7.2,10.4,2.1,41.6
945263.0,25.7,4.2,11.1,0.7,41.7
945474.0,24.1,4.3,10.1,0.7,39.2
946064.0,25.0,1.4,11.2,0.5,38.1
946502.0,23.4,5.1,9.5,0.8,38.8
947042.0,22.6,4.6,9.8,1.8,38.8
947097.0,20.2,1.8,10.8,1.5,34.3
947520.0,24.4,4.6,9.7,1.3,40.0
947601.0,23.3,5.0,10.4,0.8,39.5
947603.0,23.3,3.8,10.0,1.3,38.4
948012.0,22.7,6.9,9.6,1.2,40.400000000000006
948153.0,21.6,6.7,9.7,2.0,40.0
948175.0,23.8,7.8,11.0,2.2,44.8
948612.0,23.6,5.9,9.9,1.3,40.7
949010.0,25.0,3.9,10.3,1.3,40.5
949035.0,23.3,6.1,9.7,1.5,40.6
949174.0,24.4,5.1,10.6,0.6,40.7
949201.0,22.8,5.5,8.6,1.1,38.0
949290.0,24.0,4.6,10.3,0.9,39.8
949476.0,23.1,5.4,9.9,0.9,39.3
949492.0,21.6,7.9,9.4,2.0,40.9
950060.0,26.0,3.4,10.9,1.0,41.3
950115.0,23.2,4.9,10.0,1.5,39.6
950295.0,23.0,5.3,9.3,0.9,38.5
951016.0,23.4,5.9,10.7,0.8,40.8
951097.0,22.8,3.0,9.1,0.2,35.1
951400.0,22.4,5.6,9.5,1.6,39.1
951528.0,23.1,3.7,10.4,1.0,38.2
951989.0,24.0,3.8,10.1,0.9,38.8
952050.0,23.3,5.2,10.0,0.6,39.1
952156.0,22.8,4.9,10.0,1.2,38.900000000000006
952389.0,24.4,3.7,10.2,1.3,39.6
953076.0,25.1,6.0,9.0,0.1,40.2
953541.0,24.1,3.2,10.0,0.5,37.8
953740.0,23.7,6.4,10.0,0.8,40.9
953924.0,20.9,7.4,9.2,2.0,39.5
954236.0,24.6,3.4,10.5,0.5,39.0
954807.0,24.1,2.3,11.0,0.4,37.8
954895.0,24.2,3.3,10.4,0.6,38.5
955086.0,23.3,3.2,9.7,0.6,36.8
955706.0,23.3,4.7,10.0,0.9,38.9
957179.0,22.5,6.4,9.9,1.1,39.9
957183.0,23.5,4.4,10.0,1.0,38.9
957366.0,22.0,5.4,9.6,1.1,38.1
957382.0,23.2,3.6,10.3,1.3,38.4
957452.0,23.7,5.2,9.5,1.1,39.5
957466.0,26.3,5.9,10.5,1.5,44.2
958661.0,20.8,6.7,9.2,2.1,38.8
958831.0,23.0,4.5,10.0,1.2,38.7
958980.0,24.3,4.3,9.0,0.7,38.3
959271.0,22.4,5.1,10.0,1.2,38.7
959476.0,22.2,6.7,9.3,1.5,39.7
959601.0,22.1,6.9,8.8,1.9,39.7
959880.0,23.9,3.5,9.7,0.4,37.49999999999999
960280.0,23.9,5.4,10.4,1.0,40.7
960405.0,23.7,4.5,10.4,0.6,39.2
960419.0,22.3,5.4,8.4,2.0,38.1
960718.0,23.5,5.3,9.4,0.9,39.1
961473.0,23.3,5.6,9.5,1.0,39.4
961557.0,22.9,5.6,10.1,1.6,40.2
961682.0,23.0,4.6,10.5,1.5,39.6
961958.0,21.8,6.3,9.1,2.2,39.400000000000006
962646.0,23.9,2.9,12.1,0.6,39.5
962879.0,23.6,5.1,9.4,1.0,39.1
963092.0,24.5,4.1,10.1,1.1,39.8
963495.0,24.4,3.7,9.5,0.6,38.2
963666.0,23.2,4.3,10.3,1.3,39.1
963898.0,22.4,3.9,10.3,1.6,38.2
964068.0,23.2,5.6,11.1,0.7,40.6
964319.0,21.3,5.4,8.9,1.5,37.1
964518.0,22.5,6.5,9.1,2.0,40.1
964884.0,23.8,5.4,9.5,1.2,39.900000000000006
965010.0,24.1,3.2,9.3,0.9,37.5
965380.0,22.8,8.4,9.6,2.8,43.6
965569.0,24.0,4.2,9.8,0.9,38.9
965574.0,22.2,4.1,9.9,1.3,37.49999999999999
965648.0,25.4,5.3,10.1,1.0,41.8
965903.0,23.6,4.0,10.2,1.4,39.2
966357.0,23.4,4.7,9.7,1.1,38.9
966530.0,24.9,3.8,10.3,1.0,40.0
967317.0,23.4,5.3,10.7,0.9,40.3
967509.0,22.9,3.0,9.0,1.4,36.3
967712.0,23.0,4.4,9.0,1.4,37.8
967902.0,24.0,4.7,9.8,1.0,39.5
968035.0,22.6,4.8,10.4,0.7,38.50000000000001
968151.0,22.7,4.6,9.2,1.2,37.7
968694.0,20.7,8.1,8.1,2.1,39.0
968796.0,21.2,5.2,9.8,1.7,37.900000000000006
969808.0,21.8,3.7,9.9,1.0,36.4
969897.0,23.4,5.9,9.0,1.1,39.4
969898.0,26.8,3.7,9.0,0.7,40.2
970265.0,25.6,5.8,10.6,1.0,43.0
971078.0,22.9,5.1,8.4,1.2,37.6
971556.0,23.4,5.1,9.7,0.7,38.900000000000006
971948.0,23.9,3.4,10.1,1.2,38.6
972052.0,22.8,5.4,10.0,1.4,39.6
972169.0,22.3,4.3,9.9,0.9,37.4
973585.0,22.2,5.4,9.4,1.3,38.3
973588.0,20.8,3.0,7.5,3.8,35.1
973944.0,22.0,5.6,9.7,1.3,38.6
974139.0,24.2,3.0,9.2,0.9,37.3
974493.0,22.4,5.5,8.2,2.1,38.2
974972.0,23.6,3.9,10.2,0.9,38.6
975135.0,23.1,4.9,9.3,0.8,38.1
975271.0,21.8,5.7,9.5,1.3,38.3
975530.0,20.9,6.6,9.3,1.5,38.3
975547.0,20.9,6.1,9.1,1.5,37.6
975598.0,21.4,6.8,7.1,1.1,36.4
975605.0,22.5,4.2,9.1,1.2,37.0
975758.0,21.7,5.4,8.6,1.7,37.400000000000006
975862.0,21.3,7.8,8.9,1.7,39.7
976252.0,21.7,4.5,9.5,1.0,36.7
976263.0,23.4,2.0,10.9,0.5,36.8
976835.0,21.7,5.4,10.1,1.4,38.6
977074.0,22.2,6.5,9.7,0.9,39.3
977233.0,23.8,3.8,9.2,0.9,37.7
977589.0,23.7,3.8,11.5,1.1,40.1
977924.0,19.4,8.3,8.2,2.3,38.2
978237.0,23.3,4.7,9.8,1.3,39.1
978357.0,21.5,6.8,9.7,1.1,39.1
978902.0,21.9,4.4,10.2,0.9,37.4
978939.0,24.2,5.5,10.6,1.0,41.3
979478.0,23.0,5.6,9.5,1.4,39.5
979860.0,23.4,4.3,10.1,0.7,38.5
979970.0,21.8,4.8,10.3,1.5,38.400000000000006
981004.0,24.5,2.9,10.4,0.9,38.7
981047.0,20.4,6.6,11.0,1.2,39.2
981058.0,23.5,4.8,10.0,0.9,39.2
981152.0,23.7,6.8,9.7,1.2,41.400000000000006
981473.0,22.0,4.1,10.6,0.8,37.5
981561.0,21.4,5.2,9.8,1.3,37.7
981927.0,23.9,3.7,10.6,0.8,38.99999999999999
982328.0,21.1,6.2,9.1,2.2,38.6
982366.0,22.8,3.6,8.4,0.8,35.6
982442.0,23.4,4.8,10.7,1.4,40.3
982591.0,22.2,5.2,9.6,1.1,38.1
982658.0,22.2,4.1,10.2,1.0,37.5
983116.0,24.0,6.0,9.1,0.9,40.0
983555.0,24.4,4.6,9.8,0.9,39.7
984232.0,22.1,3.4,9.5,0.8,35.8
984512.0,22.1,3.4,9.6,1.8,36.9
984873.0,24.9,7.9,10.0,1.2,44.0
984958.0,25.0,8.5,10.4,3.2,47.1
985091.0,23.5,4.9,9.6,1.0,39.0
985364.0,23.2,5.9,10.2,0.9,40.2
985488.0,22.1,5.9,9.8,1.5,39.3
985580.0,24.1,6.2,9.4,1.3,41.0
985906.0,19.3,9.5,9.6,1.8,40.2
985945.0,23.8,7.3,9.7,1.2,42.0
986602.0,22.0,7.5,10.3,1.7,41.5
986886.0,23.1,4.8,9.3,0.9,38.1
987245.0,23.5,6.0,9.9,1.1,40.5
988510.0,23.6,4.5,10.2,1.4,39.7
988592.0,23.8,4.9,10.2,0.5,39.400000000000006
988614.0,23.2,5.2,9.9,0.8,39.1
988892.0,22.7,6.2,9.5,1.2,39.6
989138.0,23.3,7.3,8.7,2.2,41.5
989276.0,23.9,2.8,10.7,0.9,38.3
989755.0,22.1,6.6,9.7,0.9,39.3
989818.0,22.2,9.0,10.0,0.7,41.900000000000006
989873.0,22.4,3.5,9.2,1.0,36.1
990135.0,22.3,4.5,9.9,1.1,37.8
990424.0,21.8,8.4,9.0,1.5,40.7
990729.0,22.8,6.5,10.2,1.4,40.9
990828.0,23.1,4.7,9.7,1.1,38.6
991674.0,21.1,6.3,9.9,1.3,38.6
991683.0,23.1,5.1,9.9,1.1,39.2
991807.0,22.3,7.5,8.4,1.7,39.900000000000006
991981.0,20.7,7.1,9.0,2.3,39.1
992184.0,23.6,3.8,10.9,0.9,39.2
992284.0,25.0,6.4,9.8,1.1,42.3
992676.0,23.0,5.1,9.9,1.0,39.0
993006.0,24.5,3.8,9.2,1.1,38.6
993278.0,22.9,4.8,9.7,0.6,38.0
993447.0,21.0,6.2,10.0,1.6,38.8
993569.0,22.5,6.5,10.7,1.7,41.400000000000006
993986.0,23.5,4.3,8.1,1.3,37.2
994042.0,22.8,5.3,9.2,1.5,38.8
994134.0,22.9,4.4,10.8,0.8,38.89999999999999
994347.0,22.6,4.7,10.1,1.0,38.4
994371.0,21.5,8.2,8.2,2.1,40.0
994487.0,21.1,5.4,10.0,1.5,38.0
994611.0,24.8,4.2,10.8,0.4,40.2
994912.0,21.7,5.7,8.4,1.4,37.2
995473.0,22.2,4.9,9.5,1.0,37.6
995703.0,23.3,3.7,9.4,1.1,37.5
995717.0,22.6,5.3,10.4,1.0,39.3
996228.0,23.2,4.1,9.7,1.3,38.3
996402.0,22.5,4.1,9.4,1.6,37.6
996572.0,23.1,4.1,9.7,1.7,38.60000000000001
996735.0,22.9,5.7,9.8,1.5,39.9
996875.0,24.0,2.8,10.6,0.9,38.3
997154.0,24.3,4.3,10.0,0.9,39.5
997359.0,22.7,4.1,9.5,0.9,37.2
997571.0,23.8,4.1,9.6,0.7,38.2
997704.0,23.9,4.0,9.5,0.9,38.3
998337.0,22.6,5.5,9.6,1.1,38.8
998363.0,18.8,6.2,9.8,2.5,37.3
998458.0,23.5,5.7,10.9,1.7,41.8
999212.0,23.0,4.6,9.5,1.0,38.1
999371.0,23.9,3.9,10.5,0.9,39.2
999424.0,23.8,3.1,9.7,1.8,38.4
999715.0,22.9,4.1,9.6,1.5,38.1
999810.0,22.1,3.7,9.2,1.7,36.7
72154.0,31.7,30.2,15.2,14.3,91.4
86255.0,30.0,31.0,12.5,14.6,88.1
127718.0,30.7,24.8,14.2,11.8,81.5
132835.0,31.8,27.0,14.3,10.1,83.19999999999999
137990.0,30.2,27.2,12.6,9.4,79.4
143466.0,31.1,23.8,13.8,11.4,80.10000000000001
153475.0,29.6,24.9,14.9,10.4,79.80000000000001
157234.0,29.9,23.4,13.3,11.1,77.69999999999999
161670.0,33.5,19.0,12.8,12.9,78.2
165141.0,30.5,24.8,12.9,11.0,79.2
170646.0,32.9,24.2,16.4,8.9,82.4
175186.0,29.8,20.5,12.3,10.9,73.5
176776.0,30.4,26.0,12.6,8.4,77.4
185183.0,30.9,23.6,11.6,8.8,74.89999999999999
188555.0,33.9,13.8,14.6,10.2,72.5
190648.0,30.0,24.1,14.9,8.0,77.0
191611.0,31.7,19.8,13.6,7.4,72.5
193045.0,29.0,19.2,13.6,10.1,71.9
194843.0,30.3,25.8,13.8,9.3,79.2
195115.0,29.9,22.7,13.1,8.4,74.1
196529.0,29.2,22.4,15.2,9.3,76.1
201680.0,29.5,25.4,14.5,9.4,78.80000000000001
202739.0,27.4,25.3,10.3,11.6,74.6
203542.0,29.6,20.8,13.9,6.3,70.60000000000001
203956.0,28.9,17.4,12.9,9.9,69.1
207428.0,29.2,24.9,11.4,9.5,75.0
207575.0,28.9,19.3,13.8,6.9,68.9
208581.0,30.6,20.7,13.8,8.0,73.1
210100.0,29.6,24.0,12.8,5.9,72.30000000000001
210568.0,28.9,20.2,13.0,8.1,70.19999999999999
213025.0,34.7,22.4,13.8,0.6,71.5
214163.0,29.2,17.8,13.9,13.2,74.1
218379.0,33.4,24.5,12.9,8.5,79.3
218413.0,30.7,19.5,13.7,6.3,70.2
218553.0,27.6,23.8,12.4,6.2,70.0
219356.0,30.0,27.4,14.6,6.9,78.9
221311.0,27.8,17.0,10.2,12.0,67.0
222256.0,29.6,18.1,13.6,8.8,70.10000000000001
225816.0,29.9,22.3,14.6,7.4,74.2
226982.0,31.4,20.8,12.5,4.0,68.7
229852.0,29.4,16.7,12.6,10.3,69.0
230247.0,26.6,21.2,13.3,8.6,69.69999999999999
231801.0,29.8,17.3,11.4,7.2,65.7
231936.0,29.9,20.3,12.4,8.9,71.5
233350.0,30.3,23.5,11.2,4.1,69.1
234386.0,25.9,21.2,11.6,7.5,66.19999999999999
234421.0,31.4,25.7,14.4,4.8,76.3
235485.0,29.7,19.4,13.2,6.8,69.1
236316.0,28.0,16.2,13.4,10.0,67.6
236323.0,30.3,17.4,12.5,7.6,67.8
238062.0,28.5,20.1,12.4,7.6,68.6
238373.0,32.9,20.0,12.0,8.8,73.7
238401.0,29.0,19.2,13.1,8.2,69.5
239073.0,27.3,22.2,11.2,6.1,66.8
242368.0,31.9,19.0,15.2,2.4,68.5
243352.0,30.2,21.7,11.1,8.1,71.1
244630.0,30.5,15.9,13.3,8.1,67.8
247856.0,32.8,20.8,13.4,4.4,71.4
248391.0,32.9,15.4,13.5,5.1,66.89999999999999
248805.0,30.6,17.2,13.5,8.4,69.7
250288.0,30.3,17.7,13.7,6.4,68.10000000000001
252225.0,29.0,19.8,12.1,8.0,68.9
253133.0,28.6,22.2,12.1,7.7,70.6
253420.0,30.4,18.6,13.2,7.6,69.8
253689.0,28.7,18.8,12.8,6.8,67.1
253811.0,30.9,20.1,11.8,4.1,66.89999999999999
253940.0,29.4,18.6,12.4,7.1,67.5
253995.0,32.9,17.9,11.6,7.1,69.5
255738.0,30.2,17.8,11.4,7.1,66.5
255764.0,30.0,15.1,13.6,4.9,63.6
256089.0,30.6,17.6,13.3,7.8,69.3
257745.0,30.5,17.4,12.0,7.2,67.1
260712.0,26.3,21.4,13.0,8.0,68.7
260801.0,28.3,18.2,14.2,7.2,67.9
261252.0,29.1,18.4,12.0,7.5,67.0
261265.0,31.4,17.6,14.6,2.5,66.1
261718.0,30.0,18.9,11.1,5.9,65.9
261967.0,29.6,16.2,13.6,8.8,68.2
262678.0,29.6,15.0,9.8,10.6,65.0
262921.0,28.8,19.9,11.8,7.2,67.7
264686.0,33.1,13.6,14.5,7.0,68.2
265138.0,31.7,14.3,13.8,5.1,64.89999999999999
265344.0,29.2,18.8,13.6,6.5,68.1
266463.0,29.2,18.7,12.1,7.6,67.6
267704.0,30.0,17.4,12.3,8.5,68.2
268117.0,26.8,17.8,14.3,6.9,65.80000000000001
269077.0,25.8,20.4,12.2,6.7,65.10000000000001
