basari_sirasi,ayt_matematik,ayt_edebiyat,ayt_cografya1,toplam_net
728921.0,3.1,9.9,3.7,16.7
590706.0,2.1,11.7,2.8,16.599999999999998
655335.0,4.0,11.0,2.2,17.2
538638.0,3.1,11.7,3.8,18.6
606634.0,1.7,10.8,3.0,15.5
656283.0,3.7,10.5,1.7,15.9
656497.0,2.3,11.2,4.3,17.8
583167.0,1.8,13.2,3.3,18.3
656332.0,4.0,11.6,2.3,17.9
513446.0,3.2,12.8,4.1,20.1
519974.0,2.6,10.9,3.1,16.6
656658.0,4.8,9.8,1.7,16.3
665392.0,3.2,9.9,3.9,17.0
576539.0,2.6,10.3,3.0,15.9
657579.0,4.7,9.6,1.8,16.1
679010.0,3.2,9.7,4.1,17.0
1382446.0,-4.8,5.2,3.5,3.9
659310.0,6.3,6.5,2.8,15.6
654291.0,1.9,9.3,3.1,14.3
659336.0,5.0,8.3,2.6,15.9
655211.0,2.5,9.5,4.8,16.8
661167.0,1.9,9.6,3.1,14.6
659882.0,4.3,10.4,2.3,17.0
658899.0,3.2,11.4,3.9,18.5
631021.0,1.7,9.7,2.8,14.2
660341.0,4.7,10.3,2.1,17.1
521948.0,5.1,11.1,4.0,20.2
888577.0,1.9,7.0,2.6,11.5
661979.0,6.9,10.1,1.9,18.9
675010.0,3.9,8.8,3.6,16.3
555302.0,2.1,11.0,2.9,16.0
662092.0,3.8,10.6,1.9,16.299999999999997
557814.0,3.4,11.2,3.8,18.4
533844.0,2.8,10.9,3.0,16.7
665300.0,6.1,8.6,1.5,16.2
672900.0,3.2,9.5,3.8,16.5
793444.0,1.9,9.4,3.0,14.3
665864.0,4.8,10.0,2.2,17.0
773184.0,3.4,11.5,3.7,18.6
961150.0,1.7,7.1,2.9,11.7
666004.0,7.1,9.0,2.0,18.1
765338.0,3.0,9.3,4.7,17.0
547695.0,1.9,12.2,3.4,17.5
666122.0,4.3,9.7,2.2,16.2
571784.0,3.7,11.6,3.7,19.0
587837.0,2.4,11.0,3.2,16.6
594143.0,2.2,9.8,3.0,15.0
639001.0,2.8,9.5,3.1,15.4
666731.0,4.6,9.3,2.4,16.3
584050.0,2.5,11.0,4.7,18.2
618926.0,1.4,10.0,3.3,14.7
668063.0,3.2,9.9,2.1,15.2
653014.0,3.1,9.8,3.9,16.8
1318118.0,1.6,5.3,2.4,9.3
669157.0,4.5,9.6,2.0,16.1
652599.0,5.0,8.1,4.0,17.1
1185402.0,2.0,7.3,3.1,12.4
669257.0,6.9,9.7,1.9,18.5
570753.0,5.6,10.2,4.1,19.9
734169.0,2.7,8.9,2.8,14.400000000000002
670855.0,6.5,8.6,1.9,17.0
760691.0,3.7,8.6,4.2,16.5
581213.0,2.8,9.1,2.7,14.599999999999998
671240.0,3.2,9.7,2.3,15.2
671295.0,3.1,9.9,4.3,17.3
817846.0,2.3,7.2,2.5,12.0
671697.0,6.2,8.4,1.7,16.3
696486.0,4.7,8.0,3.8,16.5
601393.0,2.1,10.1,3.2,15.4
672955.0,4.0,10.1,1.8,15.9
688920.0,2.2,9.5,3.9,15.6
587801.0,2.0,12.2,3.0,17.2
674697.0,3.2,11.5,1.8,16.5
640510.0,3.4,12.0,4.0,19.4
678654.0,1.7,9.2,3.1,13.999999999999998
675440.0,6.3,9.5,2.4,18.2
789301.0,3.7,8.3,3.7,15.7
496667.0,4.5,9.9,2.9,17.3
982629.0,0.3,5.0,2.3,7.6
677398.0,3.6,5.6,1.0,10.2
689187.0,1.0,4.4,2.9,8.3
818882.0,2.2,7.8,2.6,12.6
677682.0,5.1,9.1,2.7,16.9
684411.0,4.3,10.2,3.8,18.3
733195.0,1.6,9.7,3.1,14.4
677825.0,3.7,10.5,1.9,16.099999999999998
677254.0,3.9,9.9,4.0,17.8
623203.0,1.9,9.8,2.9,14.6
678835.0,5.2,9.1,2.0,16.3
677620.0,3.3,10.5,4.0,17.8
613809.0,2.7,9.4,2.8,14.900000000000002
679235.0,5.2,10.6,1.6,17.400000000000002
421691.0,7.2,10.1,4.1,21.4
884879.0,1.4,7.0,2.6,11.0
679356.0,4.6,7.5,1.2,13.3
606307.0,4.3,5.5,4.5,14.3
781213.0,2.6,7.3,2.9,12.8
679556.0,5.7,8.3,1.8,15.8
716253.0,3.1,8.8,4.6,16.5
626085.0,2.7,9.1,3.2,15.0
680141.0,6.0,8.5,1.7,16.2
699357.0,2.3,9.8,5.0,17.1
659712.0,1.6,9.7,2.8,14.099999999999998
680495.0,3.8,9.7,1.8,15.3
731240.0,2.7,10.1,3.8,16.6
562572.0,3.0,9.6,3.1,15.7
681355.0,4.8,10.0,1.9,16.7
718098.0,3.2,9.2,4.1,16.5
950672.0,1.5,8.2,2.8,12.5
681914.0,3.8,11.3,1.8,16.900000000000002
571135.0,2.8,11.8,4.2,18.8
523483.0,3.7,10.1,2.8,16.6
682513.0,6.9,10.4,1.5,18.8
406347.0,5.9,10.6,4.2,20.7
576209.0,2.4,10.7,3.0,16.1
682609.0,4.3,9.7,1.8,15.8
690389.0,3.3,10.2,3.7,17.2
445193.0,5.6,11.1,2.6,19.3
682778.0,8.7,9.5,2.0,20.2
426496.0,5.8,9.3,4.6,19.700000000000003
1452242.0,1.9,5.8,2.5,10.2
683096.0,5.0,9.2,2.0,16.2
686251.0,3.6,9.4,4.2,17.2
488341.0,2.7,14.0,3.2,19.9
683274.0,4.7,10.5,1.7,16.9
566845.0,6.5,11.2,3.7,21.4
613174.0,2.1,10.0,3.1,15.2
684244.0,3.8,9.5,1.8,15.1
677772.0,2.8,10.0,4.2,17.0
625994.0,4.2,6.7,2.7,13.6
684560.0,6.7,9.3,1.4,17.4
490371.0,6.4,10.1,3.8,20.3
766133.0,2.4,8.6,2.8,13.8
684615.0,4.6,8.3,2.5,15.4
567982.0,2.7,10.5,3.1,16.3
685055.0,4.6,9.7,1.9,16.2
719062.0,2.2,9.6,4.0,15.8
601011.0,2.7,10.7,2.5,15.9
685115.0,6.5,8.9,1.7,17.1
643454.0,6.2,4.8,3.3,14.3
454329.0,3.3,14.0,2.5,19.8
685418.0,6.4,12.5,1.9,20.8
257284.0,9.3,15.4,4.5,29.200000000000003
653967.0,2.1,9.7,3.3,15.099999999999998
685597.0,3.5,10.0,2.3,15.8
638178.0,3.1,10.3,4.4,17.8
642029.0,2.6,10.2,2.9,15.7
685614.0,3.8,10.9,2.2,16.9
607758.0,2.0,9.5,3.0,14.5
1100689.0,-0.5,8.2,1.0,8.7
687080.0,2.8,10.0,0.8,13.6
545992.0,3.0,8.3,3.0,14.3
714582.0,2.1,7.1,3.0,12.2
687120.0,6.0,8.5,1.5,16.0
505401.0,5.8,9.1,4.1,19.0
785936.0,1.5,9.4,2.4,13.3
687150.0,2.7,11.4,1.8,15.900000000000002
608729.0,3.1,12.9,4.0,20.0
698676.0,1.7,11.0,3.0,15.7
687581.0,6.1,9.2,2.0,17.299999999999997
695407.0,2.6,11.2,4.5,18.3
589730.0,1.8,10.5,2.9,15.2
688748.0,3.4,10.2,2.1,15.7
684895.0,2.4,9.9,4.2,16.5
655607.0,2.4,8.7,3.2,14.3
689177.0,6.4,8.3,2.1,16.8
733687.0,1.5,10.7,4.4,16.6
780310.0,2.5,8.5,3.2,14.2
689853.0,3.9,8.5,2.4,14.8
637616.0,2.9,10.3,4.4,17.6
655250.0,2.0,10.3,3.2,15.5
690386.0,3.9,10.3,1.9,16.1
685443.0,2.3,10.8,4.3,17.400000000000002
634074.0,1.2,9.7,3.1,13.999999999999998
690508.0,3.4,9.8,2.0,15.2
698154.0,2.2,10.0,4.2,16.4
553034.0,2.3,11.1,3.1,16.5
690649.0,4.2,9.6,1.6,15.4
724368.0,2.3,9.9,3.9,16.099999999999998
617677.0,2.1,10.2,3.0,15.3
690816.0,3.3,10.0,2.6,15.9
723414.0,2.8,9.4,4.2,16.4
614745.0,3.0,10.1,3.2,16.3
691043.0,4.6,10.5,2.6,17.7
586819.0,5.0,8.6,4.2,17.8
1507606.0,0.3,4.4,2.6,7.300000000000001
691083.0,6.2,9.2,1.9,17.299999999999997
520547.0,3.8,12.1,4.2,20.1
726016.0,2.7,7.4,1.9,12.000000000000002
692540.0,0.8,9.4,1.2,11.4
629983.0,2.6,8.8,4.0,15.4
590216.0,2.3,9.6,3.0,14.9
693189.0,3.8,9.7,2.0,15.5
694369.0,2.4,9.6,4.0,16.0
604794.0,2.2,10.4,2.9,15.500000000000002
693538.0,4.3,8.7,2.1,15.1
637030.0,2.9,9.8,4.0,16.700000000000003
534856.0,2.7,11.4,3.1,17.200000000000003
693613.0,3.5,9.9,1.9,15.3
703470.0,2.8,10.3,3.8,16.900000000000002
587329.0,2.3,10.5,3.2,16.0
693757.0,4.5,9.3,1.9,15.7
700953.0,3.2,9.5,3.7,16.4
696601.0,2.8,10.7,3.5,17.0
693849.0,3.7,10.2,2.3,16.2
644386.0,3.3,11.3,3.5,18.1
890133.0,2.7,6.8,2.8,12.3
693878.0,7.5,7.6,1.6,16.7
765091.0,3.7,8.6,4.3,16.6
612203.0,2.1,10.4,3.0,15.5
694388.0,4.3,9.5,1.7,15.5
646123.0,3.0,10.5,4.1,17.6
639423.0,3.1,10.1,3.0,16.2
694894.0,5.4,10.4,2.2,18.0
575913.0,5.7,11.7,4.0,21.4
1013167.0,1.4,7.8,2.7,11.9
695073.0,6.5,8.8,2.1,17.400000000000002
513861.0,7.1,9.6,4.4,21.1
918606.0,1.5,5.4,2.0,8.9
695267.0,5.3,6.0,1.3,12.6
571453.0,4.2,7.9,4.0,16.1
616626.0,2.3,8.9,2.9,14.1
695985.0,3.5,9.2,1.6,14.3
666366.0,2.3,9.1,4.2,15.599999999999998
565954.0,2.4,6.9,2.5,11.8
697662.0,4.3,8.4,0.9,13.6
348082.0,6.1,12.6,4.9,23.6
592303.0,2.1,11.3,3.0,16.4
698094.0,3.6,10.5,1.8,15.9
768949.0,3.1,9.4,3.8,16.3
723674.0,3.8,6.3,2.4,12.5
698215.0,5.7,7.2,0.8,13.7
564954.0,2.4,11.1,3.0,16.5
698232.0,3.1,9.6,1.8,14.5
759716.0,2.4,10.5,3.9,16.8
641412.0,2.3,10.0,3.4,15.7
698903.0,4.7,8.9,2.4,16.0
714459.0,2.7,11.0,3.9,17.599999999999998
345339.0,3.0,13.3,3.1,19.4
699304.0,5.1,8.1,1.4,14.6
972681.0,3.0,7.2,3.9,14.1
580310.0,2.7,11.6,2.7,17.0
700122.0,4.3,9.7,1.8,15.8
652016.0,4.0,10.4,3.8,18.2
596464.0,1.9,11.5,3.4,16.8
700754.0,4.1,11.0,2.0,17.1
539051.0,2.9,12.6,3.6,19.1
983655.0,1.6,6.3,2.2,10.1
700862.0,6.6,6.1,1.3,14.0
1209759.0,1.8,4.2,2.7,8.7
1385797.0,0.8,3.6,1.7,6.1000000000000005
701073.0,4.8,6.6,1.1,12.499999999999998
699111.0,2.0,9.3,2.9,14.2
701782.0,4.4,9.9,2.1,16.400000000000002
705632.0,2.8,10.5,3.5,16.8
563050.0,3.9,8.2,3.0,15.1
702034.0,6.1,7.8,1.8,15.7
829209.0,2.8,7.8,4.3,14.9
635314.0,1.8,8.8,3.2,13.8
702181.0,3.7,8.7,2.0,14.4
703514.0,2.5,9.2,4.1,15.8
656870.0,2.0,10.1,3.2,15.3
702259.0,5.2,11.3,2.3,18.8
476317.0,3.9,12.9,4.2,21.0
470332.0,4.5,12.4,3.4,20.3
702683.0,7.4,11.2,2.3,20.9
315789.0,8.8,12.8,4.1,25.700000000000003
650696.0,1.7,10.1,2.6,14.4
703946.0,3.0,11.5,1.6,16.1
667395.0,2.4,10.9,3.9,17.2
531158.0,2.8,10.7,3.2,16.7
704126.0,5.1,8.0,1.9,15.0
685588.0,2.8,10.2,4.7,17.7
655849.0,2.5,8.6,2.6,13.7
704422.0,4.8,9.1,1.9,15.8
688578.0,3.0,9.6,4.3,16.9
620647.0,2.0,9.1,2.9,14.0
704729.0,3.8,9.7,1.9,15.4
728788.0,3.1,9.4,4.0,16.5
719615.0,3.3,5.9,2.5,11.7
704955.0,5.8,7.6,1.8,15.2
535543.0,6.0,9.3,3.9,19.2
648956.0,1.2,9.8,3.2,14.2
705021.0,3.6,8.3,1.8,13.7
735485.0,2.7,8.9,3.7,15.3
644245.0,1.5,10.2,3.0,14.7
705188.0,3.4,9.6,1.6,14.6
680693.0,3.2,10.2,4.0,17.4
641939.0,2.6,10.1,3.0,15.7
705202.0,4.6,9.1,2.4,16.099999999999998
639047.0,2.5,11.6,4.5,18.6
735723.0,2.5,7.2,2.6,12.3
705616.0,4.6,9.7,2.2,16.5
506312.0,5.1,10.6,4.3,20.0
583953.0,2.3,10.3,3.2,15.8
705845.0,3.8,9.5,1.6,14.9
719159.0,3.0,8.9,3.9,15.8
589863.0,2.6,10.3,2.9,15.8
705853.0,4.6,9.0,1.9,15.5
725171.0,2.7,9.7,4.0,16.4
1279660.0,0.9,7.0,2.5,10.4
706397.0,4.2,12.1,2.3,18.6
446341.0,5.2,13.4,4.0,22.6
1019254.0,2.3,5.3,2.6,10.2
706568.0,7.0,4.1,1.5,12.6
659615.0,2.6,4.9,3.3,10.8
829568.0,1.8,8.9,2.8,13.5
706729.0,3.7,11.0,1.6,16.3
550507.0,3.9,11.3,3.6,18.8
1228814.0,1.7,8.7,3.1,13.499999999999998
413221.0,3.1,12.6,3.2,18.9
707798.0,3.8,10.0,2.0,15.8
742299.0,2.0,10.4,4.0,16.4
758457.0,2.3,8.9,2.9,14.1
708818.0,5.6,7.4,1.8,14.8
542167.0,2.7,10.4,3.1,16.200000000000003
709273.0,3.4,8.7,2.3,14.4
764543.0,2.4,9.0,4.2,15.6
587620.0,2.8,11.0,3.2,17.0
709365.0,3.9,9.6,1.7,15.2
626858.0,2.8,12.3,4.0,19.1
621595.0,2.1,9.2,3.4,14.7
709375.0,3.9,9.2,1.9,15.0
720792.0,3.2,9.7,3.8,16.7
681423.0,2.1,7.2,2.5,11.8
710045.0,2.3,10.3,1.6,14.2
875185.0,0.3,7.7,5.1,13.1
469226.0,2.8,12.6,3.3,18.7
710095.0,4.0,10.3,2.2,16.5
756235.0,3.3,9.6,3.2,16.099999999999998
556177.0,3.4,9.4,3.1,15.9
710227.0,4.8,8.4,1.5,14.7
618504.0,1.6,11.1,2.8,15.5
710381.0,3.4,9.5,1.9,14.8
668771.0,2.2,11.1,4.1,17.4
697776.0,1.8,9.4,2.9,14.1
710420.0,3.3,10.0,2.1,15.4
779352.0,3.4,9.0,4.1,16.5
1071419.0,1.9,6.4,2.7,11.0
710515.0,5.5,9.1,1.6,16.2
613569.0,2.5,8.7,2.8,14.0
710919.0,5.5,9.4,1.5,16.4
725736.0,2.6,10.2,4.1,16.9
876561.0,1.6,7.2,2.8,11.6
711472.0,4.5,9.1,1.9,15.5
711802.0,2.8,9.9,4.5,17.2
781893.0,-1.0,5.2,3.5,7.7
711925.0,2.3,6.5,1.0,9.8
896563.0,2.5,7.0,2.5,12.0
712892.0,4.5,8.7,2.0,15.2
605973.0,5.4,9.9,3.7,19.0
653318.0,2.7,9.6,3.0,15.3
713420.0,4.4,9.5,1.9,15.8
704709.0,2.1,10.7,4.6,17.4
576875.0,2.2,11.7,2.8,16.7
713813.0,5.9,11.6,2.2,19.7
296510.0,10.0,13.3,3.8,27.1
811441.0,1.1,9.0,3.1,13.2
713840.0,3.5,9.9,2.5,15.9
689243.0,2.2,10.9,4.5,17.6
660065.0,2.4,7.7,2.7,12.8
713989.0,4.7,8.2,1.8,14.7
781066.0,2.2,8.6,4.3,15.1
1243677.0,2.0,6.6,2.4,11.0
714641.0,4.7,8.2,1.8,14.7
1205647.0,2.4,5.6,4.1,12.1
1446973.0,2.6,8.7,2.4,13.7
714696.0,4.9,9.7,1.6,16.2
705397.0,6.1,11.0,4.0,21.1
555884.0,3.7,10.3,2.6,16.6
714784.0,7.1,9.2,1.6,17.9
574675.0,4.7,10.0,4.1,18.8
728296.0,1.7,8.7,2.9,13.3
715507.0,2.9,10.6,2.7,16.2
648395.0,2.8,11.3,3.8,17.900000000000002
617098.0,2.4,9.8,3.1,15.3
716723.0,4.9,9.4,1.8,16.1
755126.0,3.3,9.4,3.9,16.599999999999998
846650.0,2.0,7.4,3.0,12.4
953665.0,2.0,6.9,2.4,11.3
651543.0,0.7,10.6,2.8,14.099999999999998
719560.0,3.7,9.2,1.8,14.7
702748.0,1.1,9.4,5.8,16.3
625800.0,1.8,11.8,3.3,16.900000000000002
719857.0,4.0,11.2,1.9,17.099999999999998
470631.0,4.0,12.8,3.9,20.7
1497104.0,1.2,8.2,2.4,11.8
720486.0,3.3,10.9,2.1,16.3
770775.0,3.0,9.5,3.7,16.2
603595.0,2.3,9.7,3.0,15.0
720820.0,3.9,8.4,1.5,13.8
762624.0,2.8,9.4,4.1,16.299999999999997
656890.0,2.0,9.8,3.0,14.8
720898.0,4.4,10.0,1.6,16.0
765833.0,2.9,9.2,3.9,16.0
602638.0,2.7,10.4,2.9,16.0
722040.0,4.3,8.8,1.7,14.8
753041.0,3.1,8.8,4.1,16.0
678910.0,2.5,9.1,3.0,14.6
722434.0,4.0,9.1,2.3,15.4
726851.0,2.4,9.5,4.6,16.5
787127.0,2.1,7.4,2.8,12.3
722915.0,5.9,8.0,1.0,14.9
651225.0,4.6,7.8,3.8,16.2
453150.0,3.8,12.7,2.9,19.4
724296.0,5.9,12.0,2.4,20.3
269271.0,11.3,13.0,3.9,28.2
633685.0,2.4,9.9,3.1,15.4
725253.0,3.9,9.4,1.7,15.0
758251.0,2.7,9.1,4.0,15.8
622697.0,2.3,9.7,3.1,15.1
725276.0,5.5,8.4,2.1,16.0
726717.0,2.8,10.3,3.9,17.0
766257.0,1.6,10.0,2.9,14.5
726728.0,3.3,11.0,1.4,15.7
610691.0,3.3,11.9,3.5,18.7
521955.0,2.6,12.2,2.9,17.7
727453.0,5.1,8.4,1.3,14.8
503161.0,6.9,9.7,3.8,20.4
647552.0,2.4,10.8,2.9,16.1
727825.0,5.1,7.5,1.2,13.8
568682.0,1.4,12.5,3.2,17.1
728404.0,3.7,12.1,2.1,17.900000000000002
961809.0,2.1,5.1,2.6,9.8
728502.0,3.9,8.8,0.6,13.3
660683.0,2.8,8.9,3.9,15.6
1583741.0,1.5,7.3,2.7,11.5
728504.0,4.7,9.2,1.8,15.7
623632.0,3.4,10.2,4.1,17.7
778251.0,2.4,8.6,2.8,13.8
728874.0,3.6,9.5,2.3,15.4
701443.0,2.8,9.9,3.9,16.599999999999998
681351.0,2.3,9.5,3.1,14.9
729531.0,5.0,10.6,1.9,17.5
828276.0,2.4,10.7,4.0,17.1
793172.0,2.5,7.8,2.8,13.1
729907.0,4.7,9.3,1.7,15.7
582058.0,4.2,9.4,4.2,17.8
630865.0,2.0,10.7,3.1,15.8
730153.0,3.2,9.8,1.9,14.9
658837.0,3.1,10.7,3.4,17.2
659160.0,2.6,7.1,2.5,12.2
733536.0,6.2,7.2,1.3,14.7
614662.0,4.4,8.0,3.8,16.2
1499041.0,1.8,6.0,2.8,10.6
733965.0,3.1,11.0,0.6,14.7
522317.0,3.3,9.2,3.2,15.7
734534.0,4.3,9.3,2.5,16.1
672030.0,2.2,7.9,3.1,13.2
734846.0,3.6,9.0,1.6,14.2
735748.0,2.3,9.1,4.1,15.499999999999998
648109.0,1.8,10.9,2.9,15.6
735091.0,2.8,8.8,2.3,13.900000000000002
853045.0,2.3,7.2,3.2,12.7
735255.0,3.8,10.9,2.5,17.2
552113.0,3.5,9.3,4.1,16.9
537195.0,2.8,10.6,3.3,16.7
735259.0,4.2,9.1,1.5,14.8
565086.0,6.5,10.2,4.4,21.1
1508982.0,1.4,5.1,2.1,8.6
735326.0,4.8,7.0,1.4,13.2
811497.0,1.4,9.1,3.5,14.0
819571.0,2.6,7.7,2.7,13.0
735414.0,4.6,9.0,1.8,15.4
589682.0,4.4,10.2,3.7,18.3
655323.0,3.3,6.9,2.7,12.9
736571.0,5.0,8.6,1.5,15.1
483973.0,4.5,9.8,4.1,18.4
646802.0,1.7,10.2,3.1,14.999999999999998
736862.0,4.3,9.8,1.8,15.900000000000002
672457.0,2.5,10.4,3.8,16.7
1091831.0,1.1,6.2,2.4,9.7
738179.0,4.9,6.0,1.7,12.6
715121.0,3.5,6.6,2.1,12.2
697963.0,1.9,9.7,2.9,14.5
738410.0,4.3,8.9,1.8,15.0
566379.0,3.9,11.3,3.9,19.1
601455.0,1.6,11.7,3.0,16.299999999999997
738474.0,3.4,10.9,2.2,16.5
497965.0,3.3,12.8,3.8,19.9
663712.0,2.4,7.3,2.7,12.4
739065.0,5.9,3.8,0.8,10.5
655902.0,2.1,9.4,3.4,14.9
739408.0,4.7,9.2,1.8,15.7
720977.0,3.0,9.7,3.9,16.599999999999998
605917.0,2.2,10.4,2.7,15.3
739839.0,4.3,9.9,1.9,16.099999999999998
568565.0,4.8,10.7,3.2,18.7
653713.0,1.9,9.0,2.9,13.8
740573.0,2.5,9.1,1.8,13.4
759954.0,2.6,8.9,4.3,15.8
845834.0,0.6,7.0,2.6,10.2
740940.0,5.1,8.3,1.4,14.8
657788.0,2.2,9.4,2.8,14.400000000000002
742720.0,3.7,9.1,2.0,14.8
769397.0,3.8,8.8,3.6,16.200000000000003
816270.0,2.4,5.9,2.1,10.4
744179.0,5.6,6.7,0.8,13.1
489469.0,6.9,8.8,4.4,20.1
769644.0,1.6,9.3,3.4,14.3
744408.0,3.1,10.3,1.7,15.1
838082.0,2.4,10.6,3.5,16.5
673436.0,2.6,9.9,3.0,15.5
745591.0,4.6,10.2,1.8,16.599999999999998
631674.0,3.3,11.6,3.8,18.7
545510.0,2.8,8.6,3.0,14.4
746237.0,3.6,8.4,2.4,14.4
723105.0,2.1,8.6,4.7,15.4
626477.0,1.7,10.8,3.1,15.6
746704.0,4.0,9.0,1.5,14.5
782326.0,2.6,9.2,3.8,15.599999999999998
900885.0,2.1,6.5,2.8,11.4
747148.0,3.2,8.7,2.4,14.3
700615.0,2.4,8.5,3.0,13.9
747527.0,5.2,6.9,1.9,14.000000000000002
800120.0,3.1,7.8,3.7,14.6
579866.0,3.2,8.5,1.0,12.7
747664.0,6.8,10.3,2.5,19.6
1076937.0,1.0,4.3,4.0,9.3
678048.0,2.4,8.9,3.0,14.3
747837.0,3.2,8.4,1.9,13.500000000000002
784670.0,2.2,9.2,3.6,14.999999999999998
641712.0,2.5,10.0,2.9,15.4
748985.0,3.5,8.8,1.9,14.2
788646.0,3.1,8.8,3.9,15.8
576907.0,1.9,11.1,3.2,16.2
749067.0,3.5,10.0,2.1,15.6
493201.0,4.3,11.6,3.7,19.6
654653.0,4.2,5.0,3.5,12.7
750693.0,1.0,7.3,1.0,9.3
974109.0,1.5,7.0,2.6,11.1
751791.0,4.6,7.8,1.5,13.9
664924.0,4.2,8.4,4.0,16.6
1664705.0,1.6,6.3,2.4,10.3
752163.0,4.1,7.2,2.2,13.5
1234693.0,1.3,6.5,4.0,11.8
892098.0,2.7,6.7,2.3,11.7
752929.0,8.9,6.4,1.6,16.900000000000002
844725.0,3.5,7.2,3.8,14.5
392821.0,3.3,9.6,4.0,16.9
753538.0,1.5,7.5,1.4,10.4
1106732.0,1.7,5.4,3.3,10.4
634669.0,2.6,8.9,2.8,14.3
753773.0,4.1,8.9,1.7,14.7
788953.0,2.9,8.5,3.5,14.9
836180.0,3.7,5.6,2.6,11.9
755089.0,6.6,7.6,1.7,15.9
950151.0,4.8,6.6,4.2,15.599999999999998
593487.0,2.8,9.6,3.1,15.499999999999998
755304.0,5.6,7.3,1.4,14.3
770992.0,3.4,8.0,3.9,15.3
1685799.0,1.2,6.1,2.8,10.1
755964.0,4.2,9.3,2.4,15.9
724218.0,3.2,8.6,4.5,16.3
646092.0,2.5,9.0,2.7,14.2
756477.0,5.2,8.0,0.9,14.1
517068.0,4.6,9.5,3.6,17.7
634008.0,2.4,9.5,2.6,14.5
756729.0,2.9,9.0,0.4,12.3
749111.0,2.4,9.3,2.9,14.6
757034.0,4.9,7.3,2.1,14.3
948122.0,2.3,8.7,4.3,15.3
702075.0,2.1,8.4,3.0,13.5
757449.0,3.4,8.8,2.0,14.2
805498.0,1.6,9.1,4.1,14.8
624916.0,2.8,8.0,2.7,13.5
757751.0,4.2,7.1,1.6,12.9
729562.0,2.7,9.2,4.3,16.2
717602.0,2.1,8.7,3.0,13.8
758838.0,3.4,8.3,2.1,13.8
735081.0,2.7,9.9,3.9,16.5
649690.0,2.5,9.1,2.7,14.3
759164.0,4.4,8.7,1.6,14.7
793271.0,2.4,8.1,3.8,14.3
641585.0,2.0,9.9,3.1,15.0
759288.0,4.2,8.8,1.7,14.7
796505.0,2.9,8.6,3.6,15.1
714482.0,1.7,9.2,2.9,13.8
760265.0,4.7,7.7,1.6,14.0
773554.0,2.6,9.5,4.0,16.1
719924.0,1.9,8.2,2.9,13.0
762638.0,3.0,8.3,1.8,13.1
755718.0,1.8,8.9,4.3,15.0
668543.0,1.8,9.9,3.0,14.7
763062.0,2.5,9.7,1.7,13.9
793437.0,1.5,9.7,4.3,15.5
650946.0,2.8,8.6,3.0,14.4
763142.0,4.3,8.9,1.7,14.9
770855.0,3.4,8.6,3.6,15.6
1279886.0,1.4,7.0,2.2,10.6
763359.0,3.9,10.6,2.0,16.5
672379.0,3.1,11.0,3.4,17.5
630150.0,2.2,8.9,3.0,14.1
763773.0,3.9,8.2,1.4,13.5
807504.0,2.6,9.0,3.8,15.4
748741.0,2.5,6.2,2.3,11.0
764156.0,5.9,8.6,1.6,16.1
486591.0,5.7,7.3,3.9,16.9
792863.0,3.3,3.8,2.0,9.1
765227.0,1.0,10.9,3.3,15.2
593250.0,1.3,14.0,4.8,20.1
802534.0,1.4,9.2,2.8,13.4
765650.0,3.3,11.5,2.1,16.900000000000002
531896.0,3.1,12.5,3.7,19.3
680137.0,2.3,8.0,2.8,13.1
765759.0,4.3,8.1,1.7,14.099999999999998
820938.0,2.4,7.8,4.3,14.5
669228.0,2.3,10.0,3.0,15.3
766150.0,3.6,8.6,2.0,14.2
710007.0,2.6,9.7,3.7,16.0
831081.0,2.3,7.8,2.8,12.9
766190.0,3.5,10.2,2.0,15.7
765860.0,1.4,9.6,3.1,14.1
766468.0,3.6,10.1,2.0,15.7
758554.0,2.9,10.9,3.9,17.7
696266.0,1.6,11.2,2.9,15.7
766593.0,3.8,9.4,2.0,15.2
721655.0,3.3,11.1,3.7,18.1
688723.0,2.0,7.0,3.1,12.1
767255.0,4.0,7.6,2.0,13.6
729645.0,2.1,8.4,4.6,15.1
787152.0,1.5,7.2,4.0,12.7
767829.0,4.6,6.5,1.6,12.7
482718.0,5.8,8.9,4.2,18.9
650193.0,2.2,8.5,2.9,13.6
768210.0,3.1,8.6,1.6,13.3
780587.0,2.0,8.8,4.0,14.8
634538.0,2.4,9.2,3.1,14.7
768895.0,3.3,8.7,1.5,13.5
812116.0,2.7,8.2,3.9,14.8
1068286.0,3.1,5.4,2.4,10.9
768904.0,0.6,10.4,3.5,14.5
943554.0,2.3,10.2,1.9,14.4
769381.0,3.8,7.4,1.0,12.2
519361.0,4.3,10.2,3.5,18.0
721013.0,1.6,8.4,3.0,13.0
769723.0,4.0,8.2,2.0,14.2
704765.0,2.5,10.5,3.8,16.8
702030.0,1.7,10.2,3.1,14.999999999999998
770675.0,3.3,10.4,2.0,15.7
829571.0,3.1,9.1,3.9,16.099999999999998
751042.0,3.1,7.1,2.8,13.0
960888.0,2.6,6.3,2.6,11.5
771444.0,4.9,8.2,1.5,14.6
910007.0,2.0,7.9,2.8,12.7
771560.0,4.8,8.3,1.8,14.900000000000002
822241.0,2.6,8.4,4.6,15.6
669107.0,1.5,10.8,3.0,15.3
771578.0,3.5,11.7,2.0,17.2
523120.0,3.1,13.0,3.3,19.4
