basari_sirasi,ayt_matematik,ayt_kimya,ayt_biyoloji,ayt_fizik,toplam_net
249330.0,15.7,4.9,4.7,2.7,28.0
251245.0,9.7,2.8,5.6,4.2,22.3
269349.0,12.7,3.7,5.6,3.2,25.2
245173.0,18.7,5.2,2.0,1.3,27.2
269720.0,8.5,2.2,4.9,3.3,18.9
269552.0,14.2,3.6,4.1,4.3,26.2
250860.0,16.0,4.6,4.4,2.9,27.9
296795.0,7.5,1.5,4.9,4.8,18.7
269629.0,16.9,3.4,3.2,5.2,28.7
309461.0,10.0,1.8,4.0,4.2,20.0
269795.0,17.5,3.5,2.9,5.1,29.0
324463.0,14.7,3.8,2.7,3.0,24.2
296819.0,7.9,2.0,4.5,2.2,16.6
269924.0,15.8,3.8,4.3,3.5,27.4
261933.0,15.9,4.8,4.1,2.5,27.3
296564.0,6.2,3.1,5.6,3.4,18.3
269932.0,14.5,3.9,3.9,2.9,25.2
259724.0,16.4,4.4,3.7,2.2,26.7
283120.0,9.2,2.3,3.8,3.9,19.2
255611.0,8.8,2.2,5.0,4.0,20.0
270366.0,14.9,4.4,4.9,3.8,28.000000000000004
184680.0,17.2,6.4,4.7,3.1,31.4
291655.0,9.3,2.9,3.5,4.5,20.200000000000003
270443.0,15.6,3.3,4.1,4.2,27.2
299785.0,8.6,2.0,4.5,3.7,18.8
270507.0,13.4,3.0,4.1,4.9,25.4
299052.0,14.5,3.5,3.0,2.0,23.0
248318.0,9.9,3.0,4.4,5.3,22.6
270543.0,14.9,3.3,3.9,6.3,28.4
261278.0,9.4,1.8,4.2,3.4,18.8
270669.0,13.6,3.4,3.8,3.1,23.9
222844.0,16.4,3.7,4.6,3.0,27.7
292758.0,7.1,1.8,5.1,3.4,17.4
270729.0,14.8,2.5,4.0,4.9,26.200000000000003
286029.0,15.2,3.3,3.7,3.4,25.6
258575.0,9.6,2.3,4.6,3.4,19.9
270783.0,13.7,3.7,4.6,3.5,25.5
329203.0,12.6,4.0,3.6,2.3,22.500000000000004
262293.0,9.4,2.8,4.8,3.5,20.5
270829.0,14.4,3.3,3.6,3.7,25.0
239894.0,16.1,4.6,4.5,2.4,27.6
281843.0,8.9,2.0,4.0,5.6,20.5
270914.0,15.5,4.2,5.0,4.4,29.1
266337.0,17.9,4.5,4.7,4.0,31.1
250208.0,9.4,3.1,5.6,4.1,22.200000000000003
270921.0,14.2,3.3,4.4,4.0,25.9
317925.0,12.5,2.9,4.0,2.6,22.0
284669.0,8.5,2.2,4.2,3.9,18.8
271269.0,15.1,3.3,3.3,4.9,26.6
261067.0,15.6,3.7,3.8,3.5,26.6
264261.0,7.9,2.8,5.8,5.3,21.8
271308.0,12.4,4.0,3.9,7.4,27.7
280266.0,16.8,3.8,2.6,4.0,27.200000000000003
276648.0,8.5,1.9,4.7,3.7,18.8
271315.0,15.0,3.6,3.2,5.3,27.1
290167.0,16.2,3.6,3.6,2.4,25.8
295426.0,10.5,1.7,4.0,3.1,19.3
271411.0,17.5,3.2,3.6,4.5,28.8
308979.0,14.5,3.1,3.0,2.1,22.700000000000003
291492.0,7.0,0.7,4.0,4.4,16.1
271964.0,13.1,4.4,4.6,3.8,25.9
258291.0,15.9,4.8,3.7,2.1,26.5
298523.0,8.7,3.5,5.6,2.7,20.5
272031.0,14.8,3.5,3.4,3.6,25.3
258275.0,16.2,5.1,4.5,2.5,28.3
281322.0,6.5,2.5,5.4,3.7,18.1
272300.0,12.2,3.4,4.9,4.0,24.5
292422.0,12.1,3.2,4.6,2.4,22.3
288870.0,9.0,2.8,4.5,4.2,20.5
272421.0,17.4,4.4,3.5,6.0,31.3
236967.0,18.9,4.2,3.9,3.2,30.2
298606.0,9.1,2.8,5.2,3.8,20.9
272457.0,15.2,4.1,5.2,5.9,30.4
285809.0,7.6,2.3,4.9,3.6,18.4
272553.0,14.1,3.5,4.2,3.6,25.4
246461.0,16.2,4.7,4.1,2.2,27.2
265233.0,9.2,2.8,5.1,4.5,21.6
272603.0,16.4,3.3,4.0,4.6,28.3
298215.0,14.2,4.0,4.4,2.6,25.200000000000003
367486.0,7.2,1.1,3.5,3.6,15.4
272614.0,14.4,3.8,4.9,6.0,29.1
225070.0,18.4,4.7,4.7,4.7,32.5
271268.0,9.5,1.9,4.3,4.1,19.8
272706.0,15.1,3.2,3.3,6.4,28.0
292485.0,14.1,3.5,3.8,1.8,23.200000000000003
243025.0,11.1,2.2,3.8,4.3,21.4
272787.0,13.8,3.5,4.4,6.1,27.800000000000004
289127.0,10.1,1.9,4.2,3.5,19.7
272844.0,15.9,3.4,3.9,4.0,27.2
297734.0,15.4,3.1,2.6,1.8,22.9
266105.0,10.1,2.3,4.7,4.3,21.4
272853.0,21.7,6.2,6.0,7.5,41.4
95317.0,29.0,8.2,6.8,7.3,51.3
253788.0,8.2,2.5,6.3,3.7,20.7
273041.0,12.2,3.9,4.9,4.1,25.1
286513.0,12.3,3.7,5.0,2.6,23.6
279961.0,9.8,3.4,1.9,2.8,17.900000000000002
289166.0,9.8,1.7,3.9,6.1,21.5
260278.0,8.0,2.2,5.8,3.8,19.8
273143.0,13.8,3.5,4.8,4.6,26.700000000000003
292518.0,8.8,2.2,3.0,4.6,18.6
273256.0,14.0,4.0,3.1,5.8,26.9
289366.0,13.4,3.7,2.5,3.0,22.6
299951.0,9.4,2.6,4.6,4.1,20.700000000000003
273376.0,15.7,4.2,4.3,4.8,29.0
262356.0,5.3,3.5,5.7,3.9,18.4
273424.0,13.8,6.8,4.1,2.4,27.1
273347.0,8.1,2.3,5.3,2.4,18.1
273512.0,15.0,3.8,3.9,2.9,25.6
263194.0,15.3,5.0,3.8,2.2,26.3
279678.0,8.5,2.8,5.4,5.3,22.000000000000004
273921.0,12.4,3.8,4.0,4.2,24.4
253521.0,9.5,2.6,4.8,2.5,19.4
274012.0,12.0,3.3,6.4,3.3,25.000000000000004
201998.0,19.7,5.8,2.6,4.8,32.9
259507.0,11.7,1.2,5.8,1.2,19.9
274167.0,13.6,3.4,4.7,3.0,24.7
269562.0,16.1,4.1,3.6,2.2,26.000000000000004
232725.0,12.3,3.7,5.8,5.8,27.6
274352.0,17.9,5.1,4.2,7.0,34.2
262447.0,8.7,3.1,5.5,3.0,20.3
274518.0,13.2,4.7,4.1,4.0,26.0
294824.0,13.5,3.8,4.2,2.4,23.9
285384.0,8.1,2.4,4.4,2.7,17.6
274663.0,13.6,3.4,4.0,3.9,24.9
249582.0,15.8,4.6,4.1,2.8,27.3
274679.0,12.2,2.3,4.7,7.5,26.7
277300.0,18.0,4.6,4.1,5.4,32.1
255773.0,10.1,2.2,4.4,3.5,20.200000000000003
274798.0,14.2,2.4,3.5,5.3,25.4
284098.0,9.7,2.2,3.6,1.9,17.4
275136.0,15.3,3.7,2.8,6.5,28.3
262070.0,11.1,3.2,5.7,5.6,25.6
275142.0,16.3,4.2,3.8,5.8,30.1
281575.0,9.0,2.8,6.4,2.9,21.1
275169.0,16.1,4.2,4.2,3.1,27.6
264545.0,15.8,5.3,4.1,2.3,27.500000000000004
288957.0,10.7,2.2,3.5,2.8,19.2
275782.0,15.6,3.1,4.0,3.5,26.2
302369.0,15.8,3.0,2.8,1.5,23.1
266771.0,8.9,2.6,4.0,2.8,18.3
275810.0,12.4,3.3,4.4,4.6,24.700000000000003
241395.0,15.4,6.4,4.3,1.7,27.8
255422.0,8.7,3.0,4.9,3.8,20.4
275848.0,14.2,4.2,4.3,3.7,26.4
308325.0,12.4,4.4,3.1,2.0,21.9
288972.0,9.0,3.4,6.4,2.8,21.6
275887.0,14.4,4.0,4.8,3.2,26.4
264031.0,15.8,5.3,4.3,2.1,27.500000000000004
251232.0,9.9,2.6,4.7,4.0,21.2
276198.0,14.1,3.3,4.4,5.2,27.0
250191.0,11.3,3.3,4.9,6.0,25.5
276208.0,16.3,4.8,3.5,6.3,30.9
223096.0,18.6,5.6,4.9,4.8,33.9
262909.0,6.1,1.9,6.1,4.6,18.7
276264.0,11.6,2.7,4.1,5.7,24.1
236590.0,16.3,3.4,5.8,1.3,26.8
281265.0,8.3,2.0,4.2,3.8,18.3
276444.0,13.4,3.4,3.8,5.6,26.200000000000003
269649.0,8.2,1.2,4.5,3.6,17.5
276558.0,15.1,5.0,3.1,2.2,25.4
253368.0,16.2,6.2,2.0,1.3,25.7
266437.0,8.8,1.6,5.6,2.8,18.8
276865.0,18.3,2.9,3.8,3.8,28.8
369427.0,10.9,2.2,2.4,2.0,17.5
268377.0,9.3,2.9,4.5,3.2,19.9
277180.0,14.1,3.1,3.6,5.4,26.200000000000003
269473.0,16.5,3.0,3.3,2.9,25.7
251751.0,10.3,2.3,4.4,4.2,21.2
277511.0,14.1,3.3,3.6,5.3,26.3
255480.0,9.4,2.9,4.3,4.5,21.1
277518.0,14.1,3.0,3.7,5.6,26.4
251497.0,8.2,2.7,5.1,4.4,20.4
277656.0,13.5,3.4,3.7,5.5,26.1
299264.0,6.3,2.8,5.2,3.0,17.3
277809.0,13.5,3.6,4.2,3.2,24.5
291061.0,13.9,3.9,3.8,1.9,23.5
261373.0,7.6,3.4,4.4,4.0,19.4
277944.0,15.4,3.1,3.0,2.2,23.7
269407.0,8.2,3.2,3.9,1.3,16.599999999999998
278069.0,17.8,2.1,1.7,3.9,25.5
227124.0,20.1,4.5,3.6,1.2,29.4
269137.0,9.9,1.7,4.1,3.2,18.9
278212.0,12.6,3.7,1.8,5.8,23.9
250819.0,15.3,4.0,4.5,2.1,25.9
269782.0,7.1,2.2,6.3,3.0,18.6
278342.0,12.3,3.4,4.0,4.2,23.9
277023.0,12.5,4.1,5.0,2.8,24.4
264422.0,8.3,2.4,5.2,3.7,19.6
278587.0,14.8,3.1,4.3,5.3,27.500000000000004
259007.0,16.9,4.5,4.3,2.3,28.0
277858.0,8.8,2.4,5.0,4.5,20.700000000000003
278676.0,15.5,2.2,2.5,5.4,25.6
308398.0,13.0,2.4,3.6,3.0,22.0
248145.0,9.6,2.6,4.4,4.8,21.4
278890.0,14.1,3.7,3.3,5.0,26.1
263683.0,8.3,3.1,5.2,3.1,19.700000000000003
279164.0,15.5,4.1,3.8,3.8,27.200000000000003
290756.0,8.8,3.5,4.1,1.8,18.2
279208.0,13.9,3.8,4.2,3.7,25.6
272164.0,15.2,4.4,4.0,1.9,25.5
287206.0,7.4,2.4,5.1,3.4,18.3
279353.0,13.7,3.5,4.0,4.1,25.3
260250.0,15.9,4.3,4.2,2.1,26.5
299900.0,8.9,2.1,3.8,3.0,17.8
279581.0,15.1,3.3,3.6,4.6,26.6
294879.0,8.4,3.1,4.5,3.3,19.3
279795.0,13.4,3.6,4.2,3.0,24.2
285434.0,16.9,5.6,3.7,2.3,28.5
284771.0,8.4,2.2,6.6,2.2,19.4
280054.0,11.2,3.2,2.5,5.9,22.8
267416.0,15.1,6.9,3.5,1.0,26.5
286155.0,8.3,2.2,4.5,3.4,18.4
280337.0,15.8,3.2,3.9,6.2,29.1
299345.0,7.8,1.3,4.4,3.0,16.5
280371.0,14.1,2.5,3.8,3.4,23.8
285499.0,14.7,3.2,3.3,1.7,22.9
294401.0,5.5,5.9,0.6,7.6,19.6
280513.0,12.5,3.2,4.3,5.5,25.5
262050.0,8.9,2.0,4.3,3.8,19.0
280662.0,13.7,2.5,3.4,4.9,24.5
287941.0,10.0,0.5,4.9,1.9,17.3
280977.0,13.5,4.6,4.6,5.6,28.300000000000004
300254.0,6.7,2.8,3.8,3.3,16.6
281213.0,14.6,4.0,2.0,2.5,23.1
277505.0,15.3,3.0,2.9,2.6,23.8
269385.0,9.1,2.4,3.9,3.8,19.2
281382.0,13.8,3.0,3.8,4.3,24.9
308587.0,9.0,1.8,4.1,3.0,17.9
281517.0,16.1,2.6,2.9,3.1,24.700000000000003
303785.0,15.2,4.1,3.0,1.7,24.0
261782.0,9.2,2.4,4.6,4.3,20.5
281713.0,15.6,2.9,3.7,5.3,27.5
260492.0,11.7,2.4,5.1,2.8,22.0
281958.0,11.8,3.5,5.4,5.9,26.6
259558.0,15.7,3.8,3.9,0.9,24.3
292294.0,7.9,2.1,4.8,3.0,17.8
282169.0,12.4,3.7,4.5,4.5,25.1
296380.0,11.8,2.3,3.3,3.2,20.6
282361.0,16.2,2.3,2.5,4.8,25.8
268279.0,9.9,2.7,4.1,2.6,19.300000000000004
282672.0,13.7,2.8,7.0,3.5,27.0
224242.0,17.8,5.0,5.9,1.9,30.6
255989.0,8.3,3.2,4.9,4.8,21.2
282777.0,14.6,2.9,3.9,5.3,26.7
292082.0,8.0,3.0,6.0,4.3,21.3
283041.0,12.5,4.7,5.0,4.3,26.5
291467.0,8.9,2.0,4.5,3.6,19.0
283057.0,15.2,2.7,3.8,4.7,26.4
290704.0,13.0,3.6,4.1,2.6,23.300000000000004
270095.0,9.1,2.3,4.2,4.3,19.9
283150.0,14.5,3.3,3.4,5.1,26.3
258465.0,9.4,2.5,4.8,4.5,21.2
283224.0,14.4,3.1,3.5,4.8,25.8
281642.0,8.4,1.9,3.2,5.0,18.5
283257.0,16.1,1.9,1.9,2.6,22.5
272974.0,15.8,5.4,2.6,1.9,25.700000000000003
282722.0,8.1,1.8,4.5,3.0,17.4
283319.0,13.7,2.9,3.2,4.3,24.1
292672.0,12.0,3.9,3.7,2.8,22.4
257818.0,9.2,2.9,4.2,3.4,19.7
283496.0,14.9,2.9,3.7,3.1,24.6
249116.0,16.0,4.4,4.2,2.0,26.6
267798.0,9.4,2.5,4.8,3.0,19.7
283713.0,18.0,2.7,3.6,2.7,27.0
270175.0,10.6,2.7,4.3,3.5,21.1
284051.0,14.1,2.8,3.4,5.4,25.7
234265.0,11.9,3.9,5.2,5.8,26.8
284193.0,15.4,3.3,4.5,6.4,29.6
250439.0,12.7,3.9,4.6,4.2,25.399999999999995
298140.0,8.1,3.6,4.8,4.2,20.7
284200.0,13.4,4.6,4.7,4.4,27.1
274675.0,14.6,4.9,3.9,2.6,26.0
267745.0,8.3,2.4,4.3,4.6,19.6
284444.0,13.8,3.0,4.0,5.4,26.200000000000003
291540.0,8.2,2.9,4.5,1.6,17.2
284719.0,13.2,3.2,4.4,2.8,23.6
276067.0,15.2,4.7,4.1,2.1,26.1
270582.0,7.1,3.9,5.8,3.4,20.2
284720.0,12.8,3.6,3.6,3.7,23.700000000000003
302179.0,10.9,3.8,3.2,2.6,20.5
299242.0,8.0,2.1,2.6,2.5,15.2
284746.0,13.7,4.2,3.9,3.3,25.1
265393.0,14.1,5.6,4.2,3.0,26.9
291738.0,7.2,1.8,2.6,3.0,14.6
284824.0,12.9,3.7,5.5,3.5,25.6
274010.0,14.8,4.4,4.6,2.9,26.700000000000003
263570.0,8.6,2.2,4.6,4.7,20.1
285091.0,12.9,3.3,3.7,5.9,25.8
295965.0,8.1,3.2,4.8,3.2,19.3
285341.0,13.1,3.9,4.0,3.9,24.9
278431.0,15.6,4.7,3.0,2.5,25.8
293840.0,8.1,2.8,4.1,2.8,17.799999999999997
285374.0,12.6,4.8,4.0,3.5,24.9
304198.0,12.8,4.0,3.3,2.7,22.8
277837.0,6.9,2.0,5.3,3.7,17.9
285388.0,11.4,2.8,5.0,3.3,22.5
294394.0,12.4,3.6,4.3,3.2,23.5
275687.0,14.5,1.1,4.2,1.9,21.7
285434.0,14.0,3.5,3.8,3.0,24.3
266673.0,16.6,5.0,4.0,2.5,28.1
298360.0,7.7,1.7,4.2,4.0,17.6
285609.0,15.1,2.9,3.5,5.8,27.3
294344.0,13.3,3.3,3.5,3.5,23.6
291961.0,10.4,2.8,4.8,5.7,23.7
285713.0,15.2,4.3,3.5,6.3,29.3
218489.0,19.4,5.6,4.6,5.1,34.7
274171.0,8.5,1.9,4.8,4.0,19.2
285915.0,13.8,3.3,3.9,6.0,27.0
299930.0,9.5,1.9,4.5,3.6,19.5
285927.0,14.9,3.1,3.5,4.7,26.2
266961.0,16.5,4.0,3.6,3.0,27.1
271497.0,8.4,2.6,5.1,2.1,18.200000000000003
285994.0,12.8,3.3,6.2,2.0,24.3
322939.0,15.5,4.1,4.5,0.9,25.0
243755.0,9.8,2.0,3.1,3.4,18.3
286011.0,13.7,3.2,3.9,6.5,27.3
217526.0,18.7,6.4,5.7,4.0,34.8
289005.0,7.8,2.2,4.8,3.2,18.0
286245.0,12.8,3.2,4.5,4.0,24.5
263488.0,15.3,4.1,3.5,2.5,25.4
306191.0,9.9,1.8,3.5,2.6,17.8
286265.0,15.1,2.6,3.0,3.3,24.0
306629.0,15.0,3.5,2.5,1.4,22.4
262172.0,9.7,2.5,4.5,4.3,21.0
286413.0,14.0,2.4,3.8,4.8,25.0
381586.0,8.6,1.1,3.8,1.9,15.4
286507.0,18.2,2.9,3.3,2.9,27.3
318198.0,15.5,3.8,3.7,1.4,24.4
297708.0,10.0,2.4,4.7,4.7,21.8
286701.0,13.5,3.2,4.5,5.4,26.6
296356.0,7.8,2.1,4.2,2.6,16.700000000000003
286715.0,14.1,3.4,3.7,3.6,24.8
262203.0,15.7,4.5,4.0,1.5,25.7
296014.0,8.2,2.2,3.8,2.5,16.7
286743.0,15.6,2.1,3.4,3.6,24.7
279039.0,14.1,3.5,3.9,2.5,24.0
141625.0,12.8,3.2,6.2,8.0,30.2
287182.0,12.3,3.3,5.0,8.0,28.6
261425.0,7.3,4.5,3.3,7.8,22.9
297309.0,8.7,2.2,5.1,4.0,20.0
287271.0,14.1,3.4,3.8,5.2,26.5
299662.0,8.5,2.7,4.2,4.4,19.8
287532.0,15.4,3.1,3.3,5.4,27.200000000000003
277970.0,15.8,4.4,3.2,3.6,27.000000000000004
287598.0,12.1,5.9,5.5,3.4,26.9
181102.0,20.4,6.0,2.6,4.5,33.5
254475.0,7.8,2.9,4.0,6.1,20.8
287688.0,15.0,2.4,2.3,6.3,26.0
288224.0,7.7,2.2,4.4,3.2,17.5
287859.0,13.3,3.0,3.7,4.9,24.9
299810.0,7.8,2.2,5.0,2.5,17.5
288244.0,14.9,3.5,4.6,2.8,25.8
282278.0,15.2,5.1,4.0,2.0,26.3
257790.0,9.9,1.8,4.5,4.3,20.500000000000004
288741.0,15.7,2.7,3.5,5.0,26.9
252859.0,9.7,2.8,4.4,4.2,21.1
260907.0,8.6,2.2,4.4,4.4,19.6
293950.0,11.2,1.3,2.7,4.0,19.2
315373.0,10.6,2.0,3.9,2.4,18.9
288828.0,16.6,3.2,2.7,3.8,26.3
308594.0,15.9,3.5,2.8,1.9,24.1
253829.0,9.0,1.9,5.1,3.4,19.4
288945.0,19.2,2.3,1.9,3.1,26.5
175913.0,20.3,5.6,5.2,4.3,35.4
242715.0,8.1,3.0,5.5,4.5,21.1
289105.0,15.1,4.3,3.8,6.2,29.4
281943.0,7.9,2.4,4.8,3.8,18.9
289264.0,14.9,2.8,3.6,3.7,25.0
278254.0,13.9,3.8,4.2,2.8,24.7
285728.0,8.5,2.2,4.2,2.9,17.799999999999997
289312.0,13.8,3.0,3.6,3.9,24.3
278828.0,13.1,4.5,4.2,2.4,24.2
297580.0,7.2,1.9,4.6,2.8,16.5
289368.0,12.6,3.5,4.6,3.4,24.1
267906.0,14.4,4.5,4.2,2.0,25.1
312834.0,7.4,1.6,4.3,2.3,15.6
289478.0,11.8,3.6,3.2,6.6,25.200000000000003
322863.0,12.3,2.7,3.1,2.8,20.9
289431.0,8.5,2.2,4.5,3.2,18.4
289541.0,15.0,3.0,3.8,3.3,25.1
297486.0,15.1,4.0,3.3,1.9,24.3
295726.0,10.1,2.1,2.1,0.8,15.1
289660.0,13.9,2.9,2.5,4.8,24.1
278072.0,12.9,5.0,7.6,6.2,31.7
289669.0,18.9,6.0,4.2,7.2,36.3
237243.0,17.7,4.5,4.2,4.5,30.9
297295.0,8.7,2.6,4.4,3.3,19.0
289865.0,14.1,3.1,4.4,3.8,25.4
287903.0,17.7,3.0,3.8,1.8,26.3
299774.0,7.2,1.5,3.4,4.0,16.1
289989.0,12.1,2.7,3.6,6.0,24.4
293833.0,11.2,4.0,2.8,3.2,21.2
271731.0,8.1,2.6,4.6,4.2,19.5
290245.0,12.1,2.7,4.1,5.8,24.7
289703.0,8.4,2.6,3.5,3.6,18.1
290360.0,14.7,3.6,3.7,5.2,27.2
245347.0,17.6,4.8,3.6,3.3,29.300000000000004
277071.0,8.4,2.1,4.8,3.5,18.8
290489.0,13.5,2.9,3.9,3.6,23.9
386022.0,14.7,4.2,3.7,3.3,25.9
258441.0,8.9,2.1,4.6,3.8,19.4
290513.0,14.3,3.1,4.0,4.8,26.200000000000003
270026.0,9.7,2.4,4.6,3.6,20.3
290642.0,14.2,4.4,3.6,4.7,26.9
265775.0,16.6,4.8,3.4,0.7,25.5
289215.0,6.8,2.7,5.7,1.9,17.099999999999998
290653.0,14.0,3.4,4.6,2.8,24.8
282669.0,14.1,4.2,4.2,2.6,25.1
290886.0,12.0,2.5,2.0,6.5,23.0
44818.0,33.0,9.3,9.3,10.3,61.89999999999999
297744.0,7.0,2.0,4.7,3.8,17.5
290892.0,13.8,3.4,3.8,4.6,25.6
248565.0,9.9,2.8,5.1,5.0,22.8
290991.0,14.7,3.2,4.1,4.6,26.6
291116.0,9.1,2.8,4.5,4.3,20.7
291018.0,11.6,5.5,4.9,4.1,26.1
294708.0,8.9,1.4,4.9,3.5,18.700000000000003
291169.0,14.9,3.6,4.3,2.8,25.6
245045.0,17.5,5.6,4.2,3.2,30.5
289800.0,9.1,2.9,4.3,5.3,21.6
291247.0,15.7,2.6,3.1,5.5,26.9
304602.0,7.3,1.9,4.9,2.8,16.9
291356.0,13.0,3.1,4.1,3.6,23.800000000000004
266810.0,14.3,4.0,4.3,2.4,25.0
293102.0,9.7,2.0,3.7,3.9,19.3
291392.0,16.1,3.3,3.9,4.7,28.0
270692.0,9.3,1.6,4.3,4.3,19.5
291417.0,13.8,3.0,3.8,5.1,25.700000000000003
275738.0,8.1,3.3,5.5,4.0,20.9
291546.0,14.3,2.6,3.4,4.6,24.9
300755.0,15.1,3.5,3.1,2.4,24.1
312361.0,9.6,1.7,3.7,3.3,18.3
291753.0,16.3,3.5,3.6,3.3,26.700000000000003
315165.0,15.1,2.8,3.0,1.4,22.3
297010.0,8.5,1.6,4.1,3.1,17.3
291845.0,14.0,1.9,4.1,4.9,24.9
269884.0,9.4,2.7,5.4,3.3,20.8
291968.0,13.7,2.8,4.4,3.5,24.4
269666.0,7.9,2.5,4.6,4.5,19.5
311056.0,7.5,2.7,4.2,2.7,17.099999999999998
292018.0,14.7,2.9,3.3,2.3,23.2
310138.0,14.3,3.3,3.7,1.8,23.1
277644.0,8.1,2.7,5.0,3.4,19.2
292330.0,13.1,3.3,4.0,4.1,24.5
265932.0,9.4,2.6,4.5,3.9,20.4
292351.0,13.9,2.2,3.7,4.6,24.4
310703.0,6.8,2.2,5.2,2.8,17.0
292436.0,11.8,2.9,4.3,3.9,22.9
262481.0,15.7,4.3,4.4,2.4,26.8
323578.0,7.6,2.3,4.1,3.6,17.599999999999998
292571.0,13.9,3.3,3.8,5.7,26.7
285076.0,9.0,1.7,4.1,4.7,19.5
293008.0,13.0,2.7,2.8,5.3,23.8
326355.0,11.5,2.3,2.9,3.2,19.9
298904.0,7.7,2.0,4.1,3.2,17.0
293182.0,14.6,3.7,3.6,3.9,25.8
282536.0,13.7,3.7,4.6,2.3,24.3
293221.0,16.5,1.2,1.0,3.6,22.3
301373.0,7.3,1.9,4.4,2.4,16.0
293279.0,14.2,2.8,3.8,3.4,24.2
271819.0,14.0,4.2,3.6,1.9,23.7
295545.0,10.7,2.8,4.4,5.2,23.1
293353.0,14.2,3.9,3.4,6.8,28.3
289441.0,16.9,4.4,4.8,3.9,30.0
275520.0,7.9,1.6,5.0,3.0,17.5
293511.0,13.1,3.5,4.7,4.0,25.3
283138.0,14.8,4.6,3.6,2.1,25.1
298610.0,7.1,2.1,5.0,3.8,18.0
293842.0,13.6,2.9,3.4,4.8,24.7
323341.0,9.0,1.9,3.4,3.2,17.5
294063.0,16.1,2.7,2.8,4.6,26.200000000000003
360591.0,12.4,1.9,2.9,2.2,19.4
291283.0,7.1,2.6,4.5,3.5,17.7
294170.0,13.4,2.9,4.0,3.9,24.2
266468.0,9.9,2.9,5.3,4.8,22.9
294194.0,13.6,2.9,4.2,5.3,26.0
346052.0,10.1,2.3,3.9,2.3,18.6
264252.0,9.7,2.3,4.2,4.1,20.3
294203.0,13.9,2.8,2.9,4.3,23.9
344615.0,10.9,2.3,3.4,2.0,18.6
262734.0,8.4,2.6,4.7,3.7,19.4
294208.0,13.2,3.8,3.9,4.8,25.7
297913.0,8.0,2.0,3.5,4.2,17.7
294553.0,14.3,2.9,3.2,5.2,25.6
282990.0,14.2,3.3,4.2,3.3,25.0
294685.0,9.2,2.7,5.1,2.7,19.7
294570.0,16.1,3.9,4.1,3.6,27.700000000000003
283003.0,20.0,6.2,4.3,3.1,33.6
294793.0,13.8,2.7,2.7,5.4,24.6
298426.0,9.9,1.4,2.4,2.5,16.200000000000003
294900.0,12.5,4.5,4.8,2.9,24.7
272601.0,8.7,1.9,4.0,3.8,18.4
294914.0,11.8,2.8,3.7,4.5,22.8
271959.0,8.8,2.3,4.6,4.0,19.700000000000003
294973.0,13.0,3.3,4.0,4.6,24.9
281332.0,8.6,2.2,4.9,3.2,18.9
295016.0,12.4,3.2,2.8,5.1,23.5
198767.0,11.2,2.2,7.8,6.0,27.2
295178.0,11.2,2.4,5.7,3.5,22.8
283952.0,7.6,2.8,4.7,2.4,17.499999999999996
295204.0,12.9,3.5,3.8,3.4,23.6
262284.0,14.6,4.5,3.7,2.5,25.3
295239.0,11.9,3.0,4.9,5.0,24.8
281580.0,7.8,2.0,2.8,2.4,15.000000000000002
295259.0,12.6,4.0,5.0,5.2,26.8
289638.0,14.8,1.2,3.4,4.2,23.6
302075.0,6.2,2.0,5.7,3.5,17.4
295385.0,12.2,3.3,5.0,3.8,24.3
319977.0,10.4,2.9,4.5,2.0,19.8
293158.0,7.3,2.4,5.2,3.0,17.9
295406.0,14.8,3.4,3.6,3.5,25.3
254858.0,16.3,4.6,4.6,3.1,28.6
275761.0,9.1,2.0,4.2,4.1,19.4
295429.0,14.1,2.9,3.4,5.1,25.5
273161.0,9.3,2.3,4.3,3.5,19.4
251490.0,9.1,2.6,5.1,2.9,19.7
279883.0,8.0,1.5,3.5,3.8,16.8
295473.0,13.0,3.3,4.2,3.6,24.1
299345.0,11.5,4.1,4.3,2.4,22.3
299795.0,8.0,2.8,4.2,4.2,19.2
295566.0,14.0,3.5,3.4,5.8,26.7
292773.0,8.2,2.1,4.2,3.0,17.5
295644.0,12.8,2.9,4.1,3.4,23.2
267887.0,14.6,4.0,4.5,1.9,25.0
295713.0,13.1,3.4,3.8,3.8,24.1
283284.0,13.4,4.9,4.2,2.0,24.5
296545.0,7.7,2.5,4.9,4.0,19.1
295769.0,15.3,3.9,3.5,7.0,29.7
167652.0,19.5,5.7,6.2,4.5,35.9
289927.0,7.5,3.0,6.1,2.5,19.1
295774.0,14.7,3.8,4.5,2.6,25.6
273516.0,15.7,4.9,4.2,2.5,27.3
267975.0,7.7,3.4,5.7,3.7,20.5
295831.0,12.8,4.3,3.8,3.1,24.000000000000004
312102.0,12.4,4.0,3.8,2.5,22.7
272080.0,8.3,2.1,3.5,4.6,18.5
295970.0,14.4,2.7,4.8,5.3,27.200000000000003
288075.0,14.6,3.5,3.8,4.1,26.0
292954.0,6.5,1.2,4.4,3.9,16.0
296253.0,15.2,2.6,3.2,4.2,25.2
292181.0,8.0,0.7,3.5,6.0,18.2
296347.0,11.4,2.7,2.8,4.8,21.700000000000003
300890.0,8.2,2.3,4.6,2.7,17.8
296566.0,13.7,2.6,4.0,4.1,24.4
276414.0,15.2,3.8,4.1,3.1,26.200000000000003
281316.0,8.7,2.3,4.3,3.6,18.9
