basari_sirasi,ayt_dil,toplam_net
68032.0,38.4,38.4
104395.0,3.67,3.67
74941.0,35.8,35.8
55175.0,49.5,49.5
66073.0,62.5,62.5
75215.0,43.3,43.3
69793.0,39.4,39.4
132536.0,2.23,2.23
75244.0,45.1,45.1
68514.0,41.1,41.1
66567.0,1.76,1.76
75264.0,43.9,43.9
70049.0,47.6,47.6
48272.0,1.08,1.08
75281.0,58.8,58.8
29286.0,66.1,66.1
70310.0,1.89,1.89
75690.0,42.2,42.2
61374.0,41.0,41.0
74367.0,38.8,38.8
75899.0,43.0,43.0
86539.0,29.8,29.8
74438.0,3.86,3.86
76997.0,38.8,38.8
69314.0,34.0,34.0
60874.0,3.04,3.04
81176.0,1.06,1.06
77041.0,43.1,43.1
116339.0,25.1,25.1
72919.0,3.07,3.07
77146.0,38.6,38.6
67190.0,37.8,37.8
47646.0,68.8,68.8
77488.0,41.9,41.9
86528.0,39.8,39.8
131606.0,2.91,2.91
77578.0,41.6,41.6
72629.0,42.8,42.8
145213.0,63.8,63.8
77863.0,43.9,43.9
74467.0,1.21,1.21
78494.0,38.2,38.2
71005.0,35.3,35.3
105532.0,2.79,2.79
78504.0,41.3,41.3
57304.0,41.7,41.7
74549.0,3.6,3.6
78550.0,41.8,41.8
75914.0,35.6,35.6
108210.0,3.48,3.48
78624.0,38.5,38.5
75979.0,1.68,1.68
78892.0,36.2,36.2
60072.0,44.9,44.9
71038.0,4.12,4.12
78993.0,43.5,43.5
92381.0,31.2,31.2
77820.0,62.8,62.8
95258.0,1.54,1.54
106921.0,3.83,3.83
79330.0,42.4,42.4
57048.0,45.4,45.4
111931.0,3.44,3.44
79459.0,38.9,38.9
78312.0,34.5,34.5
71272.0,1.8,1.8
84522.0,2.64,2.64
84373.0,3.47,3.47
79977.0,37.2,37.2
75327.0,32.9,32.9
95043.0,4.89,4.89
80596.0,39.5,39.5
70813.0,43.4,43.4
74547.0,1.63,1.63
82242.0,35.0,35.0
69714.0,36.6,36.6
87117.0,1.74,1.74
82481.0,46.3,46.3
68653.0,45.6,45.6
70072.0,4.8,4.8
82667.0,38.3,38.3
83143.0,3.59,3.59
83341.0,33.4,33.4
75750.0,34.0,34.0
134903.0,3.15,3.15
83763.0,38.8,38.8
72904.0,36.0,36.0
82550.0,4.15,4.15
96121.0,1.97,1.97
84394.0,49.2,49.2
64950.0,52.3,52.3
91840.0,2.36,2.36
151357.0,4.2,4.2
84900.0,41.2,41.2
69229.0,39.1,39.1
114352.0,4.82,4.82
85144.0,43.0,43.0
76674.0,44.8,44.8
140332.0,41.0,41.0
86232.0,45.8,45.8
78500.0,45.1,45.1
96006.0,3.01,3.01
86280.0,32.0,32.0
72289.0,31.8,31.8
101848.0,3.32,3.32
86283.0,32.1,32.1
101488.0,33.1,33.1
79016.0,1.03,1.03
86588.0,33.8,33.8
78915.0,28.1,28.1
98275.0,4.67,4.67
87922.0,30.1,30.1
91044.0,24.7,24.7
120046.0,4.71,4.71
88049.0,38.1,38.1
69769.0,40.4,40.4
85020.0,1.95,1.95
88181.0,32.5,32.5
77834.0,31.6,31.6
141909.0,3.86,3.86
88299.0,31.3,31.3
119009.0,15.5,15.5
149637.0,3.89,3.89
88942.0,41.8,41.8
71700.0,54.1,54.1
70613.0,2.03,2.03
89005.0,45.4,45.4
92465.0,4.51,4.51
89049.0,47.2,47.2
54290.0,61.2,61.2
83385.0,2.51,2.51
89515.0,33.3,33.3
84205.0,26.0,26.0
88726.0,4.47,4.47
89645.0,29.4,29.4
85291.0,25.4,25.4
88439.0,3.2,3.2
90248.0,44.0,44.0
58759.0,53.5,53.5
85104.0,43.6,43.6
90542.0,32.8,32.8
84544.0,29.0,29.0
99025.0,2.26,2.26
99511.0,19.5,19.5
91515.0,36.5,36.5
113307.0,15.0,15.0
48814.0,4.27,4.27
91934.0,35.8,35.8
80632.0,27.1,27.1
90098.0,1.18,1.18
92624.0,37.5,37.5
100810.0,27.6,27.6
85592.0,1.08,1.08
92841.0,32.4,32.4
103253.0,25.8,25.8
96776.0,71.2,71.2
92891.0,33.4,33.4
84787.0,30.4,30.4
47796.0,56.0,56.0
88034.0,2.68,2.68
93382.0,28.0,28.0
86518.0,24.3,24.3
98345.0,4.92,4.92
94870.0,33.8,33.8
105182.0,24.3,24.3
150548.0,2.7,2.7
95519.0,30.9,30.9
99137.0,25.8,25.8
98284.0,2.72,2.72
133882.0,3.21,3.21
97101.0,34.0,34.0
88466.0,28.7,28.7
88158.0,3.15,3.15
97144.0,29.1,29.1
82312.0,33.5,33.5
95752.0,2.58,2.58
97433.0,26.6,26.6
84264.0,26.3,26.3
56940.0,3.11,3.11
97705.0,19.5,19.5
148829.0,2.42,2.42
97765.0,33.7,33.7
100935.0,38.8,38.8
97869.0,27.0,27.0
102110.0,17.7,17.7
109372.0,4.2,4.2
98412.0,42.4,42.4
65877.0,53.8,53.8
110782.0,3.28,3.28
98731.0,21.8,21.8
100935.0,11.6,11.6
100994.0,2.6,2.6
98892.0,24.6,24.6
81875.0,29.2,29.2
124334.0,1.24,1.24
99511.0,24.4,24.4
107520.0,3.22,3.22
99954.0,27.3,27.3
79932.0,32.3,32.3
115657.0,2.51,2.51
99985.0,51.3,51.3
50025.0,57.9,57.9
99550.0,4.54,4.54
100539.0,28.0,28.0
88683.0,24.0,24.0
131074.0,4.21,4.21
101987.0,26.5,26.5
88260.0,28.4,28.4
151735.0,2.18,2.18
102073.0,30.2,30.2
91325.0,28.2,28.2
127030.0,2.28,2.28
102281.0,34.7,34.7
65214.0,41.9,41.9
133435.0,1.55,1.55
102999.0,31.2,31.2
83146.0,35.6,35.6
93924.0,3.72,3.72
103377.0,34.6,34.6
117712.0,18.6,18.6
117126.0,3.17,3.17
104105.0,35.5,35.5
71612.0,46.6,46.6
143169.0,3.52,3.52
107080.0,30.5,30.5
102240.0,18.7,18.7
92543.0,4.21,4.21
107645.0,20.1,20.1
112511.0,15.5,15.5
139810.0,1.02,1.02
108254.0,25.7,25.7
87940.0,29.2,29.2
17046.0,2.89,2.89
108368.0,36.8,36.8
80046.0,42.5,42.5
102069.0,2.38,2.38
152543.0,1.45,1.45
108742.0,24.7,24.7
93309.0,20.9,20.9
134736.0,2.08,2.08
109189.0,28.6,28.6
78141.0,37.9,37.9
97370.0,1.35,1.35
109633.0,28.5,28.5
93560.0,30.1,30.1
52306.0,1.96,1.96
109635.0,48.4,48.4
36743.0,63.0,63.0
74978.0,3.38,3.38
110684.0,24.2,24.2
108511.0,4.87,4.87
111276.0,41.0,41.0
73587.0,42.9,42.9
103431.0,3.99,3.99
111291.0,26.9,26.9
111576.0,14.1,14.1
145455.0,3.32,3.32
112241.0,33.6,33.6
125117.0,4.25,4.25
114034.0,20.6,20.6
114497.0,14.4,14.4
119256.0,2.66,2.66
114315.0,24.3,24.3
152813.0,2.6,2.6
136904.0,1.56,1.56
115264.0,23.3,23.3
95845.0,23.8,23.8
115311.0,2.02,2.02
115456.0,19.4,19.4
123116.0,12.9,12.9
128708.0,4.61,4.61
116112.0,24.2,24.2
142714.0,3.98,3.98
117189.0,21.3,21.3
99769.0,19.6,19.6
135560.0,27.7,27.7
118305.0,18.5,18.5
120596.0,10.9,10.9
148148.0,2.71,2.71
118842.0,20.7,20.7
107370.0,16.0,16.0
152547.0,4.78,4.78
119124.0,30.2,30.2
140258.0,1.98,1.98
119691.0,27.8,27.8
98055.0,2.69,2.69
120672.0,22.8,22.8
42591.0,56.8,56.8
107508.0,1.14,1.14
120693.0,24.2,24.2
85919.0,28.5,28.5
133612.0,16.0,16.0
120746.0,17.2,17.2
130977.0,3.25,3.25
110434.0,19.0,19.0
121517.0,15.8,15.8
111302.0,29.8,29.8
140735.0,3.73,3.73
122518.0,23.0,23.0
122698.0,1.89,1.89
123875.0,44.0,44.0
50880.0,51.5,51.5
149173.0,4.23,4.23
124240.0,29.8,29.8
151214.0,4.55,4.55
128323.0,16.3,16.3
143094.0,3.7,3.7
129283.0,16.0,16.0
106788.0,3.92,3.92
131320.0,18.8,18.8
116210.0,10.8,10.8
143775.0,2.62,2.62
131915.0,13.8,13.8
114640.0,4.0,4.0
133091.0,24.1,24.1
148871.0,2.5,2.5
133530.0,41.7,41.7
61392.0,45.2,45.2
120656.0,3.77,3.77
134356.0,28.5,28.5
133308.0,3.6,3.6
152960.0,2.19,2.19
134867.0,17.7,17.7
114151.0,3.96,3.96
136052.0,11.9,11.9
86306.0,14.0,14.0
130173.0,3.43,3.43
139024.0,16.5,16.5
149828.0,1.32,1.32
140760.0,21.3,21.3
129458.0,4.32,4.32
141520.0,26.4,26.4
106155.0,37.0,37.0
149919.0,3.56,3.56
143493.0,11.0,11.0
146789.0,1.89,1.89
144272.0,10.4,10.4
147335.0,4.06,4.06
151551.0,1.38,1.38
152611.0,11.6,11.6
149115.0,3.2,3.2
153330.0,8.5,8.5
97081.0,32.5,32.5
153789.0,17.3,17.3
91828.0,28.8,28.8
29504.0,2.61,2.61
51026.0,44.0,44.0
130027.0,3.61,3.61
63102.0,40.4,40.4
27736.0,1.38,1.38
103527.0,2.55,2.55
23874.0,2.17,2.17
139834.0,2.79,2.79
5239.0,3.24,3.24
28614.0,1.85,1.85
45746.0,3.67,3.67
45386.0,1.99,1.99
101632.0,1.18,1.18
132589.0,2.1,2.1
75450.0,47.0,47.0
99696.0,11.5,11.5
49637.0,1.29,1.29
141087.0,2.31,2.31
86471.0,41.3,41.3
46028.0,3.27,3.27
97085.0,2.5,2.5
142099.0,1.55,1.55
144081.0,3.91,3.91
22273.0,4.3,4.3
138125.0,3.37,3.37
149594.0,2.59,2.59
146639.0,4.78,4.78
127122.0,3.74,3.74
151403.0,2.87,2.87
20291.0,4.55,4.55
146591.0,3.76,3.76
148284.0,2.24,2.24
150486.0,1.67,1.67
152648.0,4.03,4.03
116643.0,25.1,25.1
79711.0,4.43,4.43
50672.0,52.6,52.6
150278.0,2.18,2.18
151197.0,2.07,2.07
144018.0,4.05,4.05
72417.0,37.9,37.9
117710.0,4.17,4.17
55720.0,48.8,48.8
152848.0,55.0,55.0
83671.0,34.8,34.8
68699.0,1.87,1.87
30282.0,3.38,3.38
132274.0,1.37,1.37
84482.0,44.1,44.1
153034.0,1.2,1.2
153545.0,1.34,1.34
104200.0,27.1,27.1
79260.0,3.47,3.47
76098.0,2.61,2.61
92108.0,2.32,2.32
76209.0,2.31,2.31
151543.0,3.01,3.01
45002.0,1.87,1.87
25696.0,2.69,2.69
64808.0,2.84,2.84
23213.0,1.93,1.93
20376.0,4.63,4.63
153628.0,1.59,1.59
151172.0,3.11,3.11
79652.0,1.06,1.06
38743.0,58.8,58.8
44329.0,50.2,50.2
46429.0,54.4,54.4
45383.0,53.9,53.9
41671.0,54.3,54.3
45428.0,50.5,50.5
42752.0,54.5,54.5
44329.0,50.2,50.2
43153.0,54.6,54.6
47347.0,47.0,47.0
43256.0,55.0,55.0
49937.0,47.6,47.6
49521.0,53.4,53.4
46632.0,51.3,51.3
45428.0,50.5,50.5
46288.0,54.7,54.7
49902.0,47.6,47.6
46429.0,54.4,54.4
43153.0,54.6,54.6
43256.0,55.0,55.0
48548.0,48.3,48.3
48548.0,48.3,48.3
45662.0,54.7,54.7
42752.0,54.5,54.5
49500.0,52.3,52.3
49940.0,52.5,52.5
47416.0,51.0,51.0
47416.0,51.0,51.0
43218.0,52.9,52.9
45383.0,53.9,53.9
46288.0,54.7,54.7
44164.0,52.1,52.1
45383.0,53.9,53.9
46632.0,51.3,51.3
46288.0,54.7,54.7
46288.0,54.7,54.7
45383.0,53.9,53.9
42752.0,54.5,54.5
49893.0,48.1,48.1
49500.0,52.3,52.3
46988.0,53.1,53.1
47416.0,51.0,51.0
49521.0,53.4,53.4
41000.0,53.7,53.7
47416.0,51.0,51.0
45662.0,54.7,54.7
46429.0,54.4,54.4
45662.0,54.7,54.7
47781.0,52.3,52.3
46988.0,53.1,53.1
46125.0,48.5,48.5
43256.0,55.0,55.0
47347.0,47.0,47.0
32276.0,55.0,55.0
45662.0,54.7,54.7
46632.0,51.3,51.3
46988.0,53.1,53.1
43153.0,54.6,54.6
41000.0,53.7,53.7
41000.0,53.7,53.7
47068.0,52.1,52.1
47781.0,52.3,52.3
41000.0,53.7,53.7
47068.0,52.1,52.1
47781.0,52.3,52.3
41000.0,53.7,53.7
45383.0,53.9,53.9
43256.0,55.0,55.0
45383.0,53.9,53.9
48468.0,48.6,48.6
43153.0,54.6,54.6
46125.0,48.5,48.5
46429.0,54.4,54.4
46632.0,51.3,51.3
48524.0,50.7,50.7
47781.0,52.3,52.3
32276.0,55.0,55.0
49937.0,47.6,47.6
45383.0,53.9,53.9
49554.0,54.0,54.0
48982.0,54.4,54.4
47416.0,51.0,51.0
46125.0,48.5,48.5
47416.0,51.0,51.0
43256.0,55.0,55.0
47416.0,51.0,51.0
41569.0,53.4,53.4
44329.0,50.2,50.2
43218.0,52.9,52.9
32276.0,55.0,55.0
41569.0,53.4,53.4
49893.0,48.1,48.1
45055.0,52.3,52.3
49554.0,54.0,54.0
32276.0,55.0,55.0
44164.0,52.1,52.1
45383.0,53.9,53.9
45428.0,50.5,50.5
46988.0,53.1,53.1
49893.0,48.1,48.1
43256.0,55.0,55.0
46125.0,48.5,48.5
49940.0,52.5,52.5
49937.0,47.6,47.6
43218.0,52.9,52.9
46632.0,51.3,51.3
47347.0,47.0,47.0
42752.0,54.5,54.5
46288.0,54.7,54.7
32276.0,55.0,55.0
49554.0,54.0,54.0
49940.0,52.5,52.5
44329.0,50.2,50.2
41671.0,54.3,54.3
46684.0,53.7,53.7
45383.0,53.9,53.9
45662.0,54.7,54.7
43153.0,54.6,54.6
47781.0,52.3,52.3
44329.0,50.2,50.2
41569.0,53.4,53.4
46988.0,53.1,53.1
41569.0,53.4,53.4
46988.0,53.1,53.1
46125.0,48.5,48.5
44329.0,50.2,50.2
49188.0,51.2,51.2
49289.0,51.6,51.6
46429.0,54.4,54.4
48468.0,48.6,48.6
46125.0,48.5,48.5
44489.0,54.2,54.2
44164.0,52.1,52.1
47068.0,52.1,52.1
49554.0,54.0,54.0
49940.0,52.5,52.5
41000.0,53.7,53.7
44164.0,52.1,52.1
44164.0,52.1,52.1
44164.0,52.1,52.1
47781.0,52.3,52.3
47781.0,52.3,52.3
49902.0,47.6,47.6
47347.0,47.0,47.0
43256.0,55.0,55.0
46988.0,53.1,53.1
47416.0,51.0,51.0
32276.0,55.0,55.0
41671.0,54.3,54.3
32276.0,55.0,55.0
49289.0,51.6,51.6
45055.0,52.3,52.3
44329.0,50.2,50.2
47347.0,47.0,47.0
46684.0,53.7,53.7
49940.0,52.5,52.5
46288.0,54.7,54.7
45428.0,50.5,50.5
43218.0,52.9,52.9
48548.0,48.3,48.3
48468.0,48.6,48.6
41569.0,53.4,53.4
49893.0,48.1,48.1
49940.0,52.5,52.5
46988.0,53.1,53.1
46988.0,53.1,53.1
41259.0,54.1,54.1
45662.0,54.7,54.7
46288.0,54.7,54.7
49893.0,48.1,48.1
42752.0,54.5,54.5
49893.0,48.1,48.1
32276.0,55.0,55.0
49893.0,48.1,48.1
43153.0,54.6,54.6
45662.0,54.7,54.7
41000.0,53.7,53.7
48097.0,52.5,52.5
47416.0,51.0,51.0
41671.0,54.3,54.3
44489.0,54.2,54.2
45662.0,54.7,54.7
46429.0,54.4,54.4
48468.0,48.6,48.6
48468.0,48.6,48.6
44164.0,52.1,52.1
45055.0,52.3,52.3
48982.0,54.4,54.4
48548.0,48.3,48.3
46632.0,51.3,51.3
49188.0,51.2,51.2
49289.0,51.6,51.6
49500.0,52.3,52.3
43218.0,52.9,52.9
46632.0,51.3,51.3
46684.0,53.7,53.7
47781.0,52.3,52.3
49902.0,47.6,47.6
46429.0,54.4,54.4
45055.0,52.3,52.3
44164.0,52.1,52.1
41671.0,54.3,54.3
45662.0,54.7,54.7
41671.0,54.3,54.3
44164.0,52.1,52.1
41569.0,53.4,53.4
46988.0,53.1,53.1
43256.0,55.0,55.0
41259.0,54.1,54.1
43153.0,54.6,54.6
46632.0,51.3,51.3
47416.0,51.0,51.0
46288.0,54.7,54.7
46125.0,48.5,48.5
41259.0,54.1,54.1
43153.0,54.6,54.6
43218.0,52.9,52.9
48097.0,52.5,52.5
46632.0,51.3,51.3
45662.0,54.7,54.7
45428.0,50.5,50.5
49521.0,53.4,53.4
49893.0,48.1,48.1
43153.0,54.6,54.6
47416.0,51.0,51.0
43256.0,55.0,55.0
49521.0,53.4,53.4
49937.0,47.6,47.6
48468.0,48.6,48.6
47416.0,51.0,51.0
43218.0,52.9,52.9
41671.0,54.3,54.3
43256.0,55.0,55.0
46288.0,54.7,54.7
44164.0,52.1,52.1
45428.0,50.5,50.5
41000.0,53.7,53.7
48468.0,48.6,48.6
45428.0,50.5,50.5
49289.0,51.6,51.6
47347.0,47.0,47.0
49893.0,48.1,48.1
46632.0,51.3,51.3
47781.0,52.3,52.3
45428.0,50.5,50.5
43218.0,52.9,52.9
49893.0,48.1,48.1
46429.0,54.4,54.4
47068.0,52.1,52.1
43256.0,55.0,55.0
49902.0,47.6,47.6
43153.0,54.6,54.6
41000.0,53.7,53.7
44164.0,52.1,52.1
49893.0,48.1,48.1
49940.0,52.5,52.5
42752.0,54.5,54.5
43256.0,55.0,55.0
44164.0,52.1,52.1
43256.0,55.0,55.0
41569.0,53.4,53.4
45383.0,53.9,53.9
48982.0,54.4,54.4
43256.0,55.0,55.0
49893.0,48.1,48.1
47347.0,47.0,47.0
41259.0,54.1,54.1
49940.0,52.5,52.5
48548.0,48.3,48.3
48548.0,48.3,48.3
49188.0,51.2,51.2
46288.0,54.7,54.7
43256.0,55.0,55.0
41671.0,54.3,54.3
41671.0,54.3,54.3
42752.0,54.5,54.5
49902.0,47.6,47.6
46684.0,53.7,53.7
44164.0,52.1,52.1
46125.0,48.5,48.5
42752.0,54.5,54.5
43256.0,55.0,55.0
41671.0,54.3,54.3
47781.0,52.3,52.3
47347.0,47.0,47.0
47416.0,51.0,51.0
46684.0,53.7,53.7
48548.0,48.3,48.3
44489.0,54.2,54.2
49937.0,47.6,47.6
44489.0,54.2,54.2
43218.0,52.9,52.9
47781.0,52.3,52.3
49937.0,47.6,47.6
46632.0,51.3,51.3
46429.0,54.4,54.4
44489.0,54.2,54.2
45383.0,53.9,53.9
43218.0,52.9,52.9
49289.0,51.6,51.6
48468.0,48.6,48.6
41671.0,54.3,54.3
43256.0,55.0,55.0
49500.0,52.3,52.3
48982.0,54.4,54.4
41000.0,53.7,53.7
49500.0,52.3,52.3
41671.0,54.3,54.3
46632.0,51.3,51.3
46632.0,51.3,51.3
48524.0,50.7,50.7
45428.0,50.5,50.5
44489.0,54.2,54.2
46125.0,48.5,48.5
48097.0,52.5,52.5
47347.0,47.0,47.0
45662.0,54.7,54.7
46684.0,53.7,53.7
46632.0,51.3,51.3
46684.0,53.7,53.7
45055.0,52.3,52.3
